interface,traffic_troughput,network_troughput,waste_troughput
306,0.752,0.768,2.0833333333333335
1,0.752,0.752,0.0
2,0.752,0.752,0.0
3,0.752,0.752,0.0
137,0.752,0.768,2.0833333333333335
