instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.06091,0.013864,2884.0,0,2884.0,0.0,2884.0,0
2,App_2,0.06091,0.174077,2500.0,0,2884.0,0.0,2500.0,0
3,App_2,0.06091,0.169882,2500.0,0,2884.0,0.0,2500.0,0
4,App_1,0.06091,0.178134,2884.0,0,2884.0,0.0,2884.0,0
5,App_1,0.06091,0.17737,2884.0,0,2884.0,0.0,2884.0,0
6,App_1,0.06091,0.184422,2884.0,0,2884.0,0.0,2884.0,0
7,App_2,0.06091,0.177694,2500.0,0,2884.0,0.0,2500.0,0
8,App_1,0.06091,0.172738,3076.0,192.0,3076.0,192.0,3076.0,192.0
9,App_1,0.06091,0.158407,3076.0,192.0,3076.0,192.0,3076.0,192.0
10,App_1,0.06091,0.161914,3076.0,0,3076.0,192.0,3076.0,192.0
