instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.295689,0.036916,468500.0,0,468500.0,0.0,468500.0,0
2,App_1,0.295689,0.378208,388500.0,0,468500.0,0.0,468500.0,0
3,App_2,0.295689,0.611162,308500.0,0,468500.0,0.0,308500.0,0
4,App_1,0.295689,0.361392,476640.0,0,476640.0,0.0,476640.0,0
5,App_1,0.295689,0.406864,462000.0,0,476640.0,0.0,476640.0,0
7,App_1,0.295689,0.545124,312000.0,0,476640.0,0.0,476640.0,0
9,App_1,0.295689,0.545672,311920.0,0,476640.0,0.0,476640.0,0
10,App_2,0.295689,0.560124,309840.0,0,476640.0,0.0,309840.0,0
11,App_2,0.295689,0.525637,311360.0,0,476640.0,0.0,311360.0,0
12,App_1,0.295689,0.366517,477000.0,0,477000.0,0.0,477000.0,0
13,App_2,0.295689,0.378143,458500.0,0,477000.0,0.0,458500.0,0
14,App_1,0.295689,0.39665,446320.0,0,477000.0,0.0,477000.0,0
16,App_2,0.295689,0.355521,482000.0,0,482000.0,0.0,482000.0,0
17,App_1,0.295689,0.568004,325280.0,0,482000.0,0.0,477000.0,0
18,App_1,0.295689,0.371073,467000.0,0,482000.0,0.0,477000.0,0
19,App_1,0.295689,0.373454,468080.0,0,482000.0,0.0,477000.0,0
20,App_2,0.295689,0.365335,505760.0,0,505760.0,0.0,505760.0,0
24,App_2,0.295689,0.370293,640500.0,0,640500.0,0.0,640500.0,0
25,App_1,0.295689,0.505931,308800.0,0,640500.0,0.0,477000.0,0
26,App_1,0.295689,0.58566,312500.0,0,640500.0,0.0,477000.0,0
27,App_2,0.295689,0.375005,402000.0,0,640500.0,0.0,640500.0,0
28,App_1,0.295689,0.5814,462240.0,4960.0,640500.0,4960.0,477000.0,4960.0
29,App_2,0.295689,0.514504,310000.0,0,640500.0,4960.0,640500.0,0
31,App_1,0.295689,0.369828,488500.0,0,640500.0,4960.0,488500.0,4960.0
33,App_2,0.295689,0.371184,640500.0,0,640500.0,4960.0,640500.0,0
34,App_1,0.295689,0.368775,508000.0,0,640500.0,4960.0,508000.0,4960.0
35,App_2,0.295689,0.589075,309500.0,0,640500.0,4960.0,640500.0,0
36,App_1,0.295689,0.392511,659000.0,0,659000.0,4960.0,659000.0,4960.0
37,App_1,0.295689,0.611065,307280.0,0,659000.0,4960.0,659000.0,4960.0
38,App_2,0.295689,0.632787,308500.0,0,659000.0,4960.0,640500.0,0
39,App_2,0.295689,0.553035,663500.0,5500.0,663500.0,5500.0,663500.0,5500.0
40,App_1,0.295689,0.385394,487000.0,0,663500.0,5500.0,659000.0,4960.0
41,App_1,0.295689,0.375611,404000.0,0,663500.0,5500.0,659000.0,4960.0
42,App_1,0.295689,0.571402,309500.0,0,663500.0,5500.0,659000.0,4960.0
43,App_2,0.295689,0.566731,309000.0,0,663500.0,5500.0,663500.0,5500.0
44,App_1,0.295689,0.37895,459440.0,0,663500.0,5500.0,659000.0,4960.0
45,App_1,0.295689,0.38322,452880.0,0,663500.0,5500.0,659000.0,4960.0
46,App_1,0.295689,0.389346,395500.0,0,663500.0,5500.0,659000.0,4960.0
47,App_2,0.295689,0.38719,473500.0,0,663500.0,5500.0,663500.0,5500.0
48,App_1,0.295689,0.369592,449500.0,0,663500.0,5500.0,659000.0,4960.0
49,App_1,0.295689,0.382778,391500.0,0,663500.0,5500.0,659000.0,4960.0
50,App_2,0.295689,0.559457,311360.0,0,663500.0,5500.0,663500.0,5500.0
51,App_1,0.295689,0.579638,312500.0,0,663500.0,5500.0,659000.0,4960.0
53,App_1,0.295689,0.374607,393500.0,0,663500.0,5500.0,659000.0,4960.0
54,App_2,0.295689,0.603363,312000.0,0,663500.0,5500.0,663500.0,5500.0
55,App_2,0.295689,0.36921,477000.0,0,663500.0,5500.0,663500.0,5500.0
56,App_2,0.295689,0.377094,396240.0,0,663500.0,5500.0,663500.0,5500.0
57,App_1,0.295689,0.386496,481840.0,0,663500.0,5500.0,659000.0,4960.0
58,App_2,0.295689,0.389577,495840.0,0,663500.0,5500.0,663500.0,5500.0
60,App_2,0.295689,0.63256,309500.0,0,663500.0,5500.0,663500.0,5500.0
61,App_2,0.295689,0.377454,456400.0,0,663500.0,5500.0,663500.0,5500.0
62,App_1,0.295689,0.377762,467000.0,0,663500.0,5500.0,659000.0,4960.0
63,App_2,0.295689,0.523168,310400.0,0,663500.0,5500.0,663500.0,5500.0
64,App_2,0.295689,0.518688,309000.0,0,663500.0,5500.0,663500.0,5500.0
65,App_2,0.295689,0.528957,311000.0,0,663500.0,5500.0,663500.0,5500.0
66,App_2,0.295689,0.75535,327000.0,0,663500.0,5500.0,663500.0,5500.0
67,App_1,0.295689,0.366435,511500.0,0,663500.0,5500.0,659000.0,4960.0
68,App_1,0.295689,0.489284,314400.0,0,663500.0,5500.0,659000.0,4960.0
69,App_2,0.295689,0.363124,454400.0,0,663500.0,5500.0,663500.0,5500.0
70,App_2,0.295689,0.561551,330500.0,0,663500.0,5500.0,663500.0,5500.0
71,App_2,0.295689,0.498114,311000.0,0,663500.0,5500.0,663500.0,5500.0
72,App_2,0.295689,0.540897,310000.0,0,663500.0,5500.0,663500.0,5500.0
73,App_2,0.295689,0.565894,331000.0,0,663500.0,5500.0,663500.0,5500.0
74,App_1,0.295689,0.546098,328500.0,0,663500.0,5500.0,659000.0,4960.0
75,App_2,0.295689,0.369531,527500.0,0,663500.0,5500.0,663500.0,5500.0
76,App_2,0.295689,0.570497,311000.0,0,663500.0,5500.0,663500.0,5500.0
77,App_2,0.295689,0.611802,468500.0,5000.0,663500.0,5500.0,663500.0,5500.0
78,App_1,0.295689,0.398227,399000.0,0,663500.0,5500.0,659000.0,4960.0
79,App_1,0.295689,0.368897,387000.0,0,663500.0,5500.0,659000.0,4960.0
81,App_2,0.295689,0.583773,309840.0,0,663500.0,5500.0,663500.0,5500.0
82,App_1,0.295689,0.375885,469840.0,0,663500.0,5500.0,659000.0,4960.0
83,App_2,0.295689,0.534053,658500.0,5500.0,663500.0,5500.0,663500.0,5500.0
84,App_2,0.295689,0.576524,310500.0,0,663500.0,5500.0,663500.0,5500.0
86,App_2,0.295689,0.384881,486000.0,0,663500.0,5500.0,663500.0,5500.0
87,App_2,0.295689,0.572554,365000.0,2500.0,663500.0,5500.0,663500.0,5500.0
88,App_2,0.295689,0.366832,394000.0,0,663500.0,5500.0,663500.0,5500.0
90,App_2,0.295689,0.388243,392500.0,0,663500.0,5500.0,663500.0,5500.0
91,App_1,0.295689,0.382256,711500.0,0,711500.0,5500.0,711500.0,4960.0
92,App_2,0.295689,0.582913,485500.0,3000.0,711500.0,5500.0,663500.0,5500.0
93,App_2,0.295689,0.531262,312500.0,0,711500.0,5500.0,663500.0,5500.0
94,App_2,0.295689,0.345169,396500.0,0,711500.0,5500.0,663500.0,5500.0
95,App_1,0.295689,0.339371,388000.0,0,711500.0,5500.0,711500.0,4960.0
96,App_1,0.295689,0.36839,629000.0,0,711500.0,5500.0,711500.0,4960.0
97,App_1,0.295689,0.365786,460000.0,0,711500.0,5500.0,711500.0,4960.0
99,App_1,0.295689,0.50636,313000.0,0,711500.0,5500.0,711500.0,4960.0
100,App_2,0.295689,0.540463,312000.0,0,711500.0,5500.0,663500.0,5500.0
101,App_1,0.295689,0.360394,467000.0,0,711500.0,5500.0,711500.0,4960.0
102,App_1,0.295689,0.473142,313000.0,0,711500.0,5500.0,711500.0,4960.0
103,App_1,0.295689,0.58365,488000.0,2000.0,711500.0,5500.0,711500.0,4960.0
104,App_2,0.295689,0.363204,1306500.0,0,1306500.0,5500.0,1306500.0,5500.0
106,App_1,0.295689,0.52529,312000.0,0,1306500.0,5500.0,711500.0,4960.0
107,App_1,0.295689,0.604499,310500.0,0,1306500.0,5500.0,711500.0,4960.0
108,App_2,0.295689,0.37333,491920.0,0,1306500.0,5500.0,1306500.0,5500.0
109,App_2,0.295689,0.579139,468240.0,1440.0,1306500.0,5500.0,1306500.0,5500.0
110,App_2,0.295689,0.385594,984000.0,0,1306500.0,5500.0,1306500.0,5500.0
113,App_1,0.295689,0.357683,397500.0,0,1306500.0,5500.0,711500.0,4960.0
114,App_1,0.295689,0.442439,331000.0,0,1306500.0,5500.0,711500.0,4960.0
115,App_2,0.295689,0.376586,624000.0,0,1306500.0,5500.0,1306500.0,5500.0
116,App_1,0.295689,0.642783,309500.0,0,1306500.0,5500.0,711500.0,4960.0
117,App_2,0.295689,0.523643,348500.0,0,1306500.0,5500.0,1306500.0,5500.0
118,App_1,0.295689,0.45369,639000.0,0,1306500.0,5500.0,711500.0,4960.0
119,App_1,0.295689,0.387471,495440.0,0,1306500.0,5500.0,711500.0,4960.0
120,App_2,0.295689,0.546335,330000.0,0,1306500.0,5500.0,1306500.0,5500.0
121,App_2,0.295689,0.379241,488320.0,0,1306500.0,5500.0,1306500.0,5500.0
122,App_2,0.295689,0.635728,494500.0,4000.0,1306500.0,5500.0,1306500.0,5500.0
123,App_1,0.295689,0.415236,451360.0,0,1306500.0,5500.0,711500.0,4960.0
124,App_2,0.295689,0.381888,472000.0,0,1306500.0,5500.0,1306500.0,5500.0
125,App_2,0.295689,0.654101,308500.0,0,1306500.0,5500.0,1306500.0,5500.0
126,App_1,0.295689,0.385157,389600.0,0,1306500.0,5500.0,711500.0,4960.0
127,App_1,0.295689,0.39456,453500.0,0,1306500.0,5500.0,711500.0,4960.0
128,App_2,0.295689,0.393788,622000.0,0,1306500.0,5500.0,1306500.0,5500.0
129,App_1,0.295689,0.589183,481500.0,3500.0,1306500.0,5500.0,711500.0,4960.0
130,App_1,0.295689,0.375719,464560.0,0,1306500.0,5500.0,711500.0,4960.0
131,App_1,0.295689,0.413586,449500.0,0,1306500.0,5500.0,711500.0,4960.0
134,App_1,0.295689,0.383544,398000.0,0,1306500.0,5500.0,711500.0,4960.0
135,App_2,0.295689,0.571285,310000.0,0,1306500.0,5500.0,1306500.0,5500.0
136,App_2,0.295689,0.34363,485840.0,0,1306500.0,5500.0,1306500.0,5500.0
139,App_2,0.295689,0.356147,382160.0,0,1306500.0,5500.0,1306500.0,5500.0
140,App_1,0.295689,0.368628,604500.0,0,1306500.0,5500.0,711500.0,4960.0
