interface,traffic_troughput,network_troughput,waste_troughput
1,13630.968,14181.2,3.880010154288777
2,13630.968,14181.2,3.880010154288777
3,13630.968,14181.2,3.880010154288777
353,155.08,163.2,4.9754901960784315
277,142.456,153.6,7.255208333333333
428,134.096,146.4,8.404371584699453
176,132.136,145.2,8.997245179063361
448,131.264,140.4,6.507122507122507
299,129.04,140.4,8.091168091168091
184,127.672,136.8,6.6725146198830405
131,125.36,139.2,9.942528735632184
59,122.904,130.8,6.036697247706422
10,122.016,132.0,7.5636363636363635
272,121.664,133.2,8.66066066066066
584,121.392,129.6,6.333333333333333
14,119.808,130.8,8.403669724770642
313,119.072,129.6,8.123456790123457
85,118.728,128.4,7.5327102803738315
11,118.232,129.6,8.771604938271604
166,115.136,123.6,6.84789644012945
548,111.776,121.2,7.775577557755776
412,109.144,120.0,9.046666666666667
205,109.056,116.4,6.309278350515464
67,107.472,114.0,5.726315789473684
526,107.232,114.0,5.936842105263158
142,106.736,116.4,8.302405498281788
160,106.416,115.2,7.625
41,106.24,114.0,6.807017543859649
467,105.368,115.2,8.534722222222221
128,105.328,114.0,7.607017543859649
559,104.832,114.0,8.042105263157895
338,104.696,116.4,10.054982817869416
182,104.608,114.0,8.238596491228071
602,104.608,114.0,8.238596491228071
55,104.568,114.0,8.273684210526316
476,104.176,112.8,7.6453900709219855
506,103.408,111.6,7.340501792114695
127,102.424,111.6,8.222222222222221
361,102.264,111.6,8.365591397849462
100,101.24,114.0,11.192982456140351
232,101.064,109.2,7.450549450549451
91,100.448,110.4,9.014492753623188
356,100.112,108.0,7.303703703703704
341,99.888,111.6,10.494623655913978
587,99.808,108.0,7.5851851851851855
104,98.528,109.2,9.772893772893774
307,97.968,104.4,6.160919540229885
446,97.584,104.4,6.528735632183908
149,97.416,106.8,8.786516853932584
250,97.264,106.8,8.928838951310862
143,97.248,106.8,8.9438202247191
194,96.984,105.6,8.159090909090908
254,96.896,106.8,9.273408239700375
391,96.784,103.2,6.217054263565892
352,96.264,104.4,7.793103448275862
113,94.632,103.2,8.30232558139535
130,94.384,103.2,8.542635658914728
508,93.896,103.2,9.015503875968992
415,93.752,99.6,5.871485943775101
503,93.72,104.4,10.229885057471265
188,93.424,102.0,8.407843137254902
395,92.336,102.0,9.474509803921569
398,92.296,99.6,7.333333333333333
572,91.872,102.0,9.929411764705883
287,91.864,98.4,6.642276422764228
169,91.848,97.2,5.506172839506172
557,91.392,100.8,9.333333333333334
421,90.952,98.4,7.569105691056911
539,90.912,100.8,9.80952380952381
248,90.84,99.6,8.795180722891565
98,90.808,100.8,9.912698412698413
326,90.8,97.2,6.584362139917696
187,90.656,97.2,6.732510288065844
31,90.296,96.0,5.941666666666666
577,89.992,97.2,7.415637860082304
574,89.592,98.4,8.951219512195122
197,89.416,97.2,8.008230452674898
328,89.344,97.2,8.08230452674897
527,89.32,98.4,9.227642276422765
377,88.832,96.0,7.466666666666667
595,88.776,97.2,8.666666666666666
155,88.312,97.2,9.1440329218107
586,88.264,96.0,8.058333333333334
380,88.0,94.8,7.172995780590718
121,87.904,97.2,9.563786008230453
556,87.832,93.6,6.162393162393163
292,87.64,97.2,9.835390946502057
106,87.536,97.2,9.94238683127572
478,86.144,93.6,7.965811965811966
29,86.024,94.8,9.257383966244726
53,85.936,93.6,8.188034188034187
601,85.616,94.8,9.68776371308017
235,85.432,91.2,6.324561403508772
139,85.416,93.6,8.743589743589743
28,85.24,91.2,6.535087719298246
193,84.816,91.2,7.0
416,84.8,90.0,5.777777777777778
5,84.496,91.2,7.350877192982456
124,84.2,92.4,8.874458874458874
479,83.776,91.2,8.140350877192983
