interface,traffic_troughput,network_troughput,waste_troughput
1,494.76,499.68,0.9846301633045149
2,494.76,499.68,0.9846301633045149
3,494.76,499.68,0.9846301633045149
8,278.84,288.0,3.1805555555555554
4,250.112,257.76,2.9671011793916824
7,244.648,252.48,3.1020278833967048
5,215.92,222.24,2.8437724982001438
