interface,traffic_troughput,network_troughput,waste_troughput
241,67.656,67.776,0.17705382436260622
82,67.328,67.464,0.20158899561247481
78,67.28,67.464,0.2727380528874659
52,67.04,67.2,0.23809523809523808
298,66.952,67.056,0.15509424958243856
42,66.776,66.888,0.16744408563568952
83,66.728,66.84,0.1675643327348893
386,66.552,66.624,0.10806916426512968
61,66.416,66.456,0.06019020103527146
336,66.392,66.552,0.24041351123933166
75,66.32,66.408,0.13251415492109384
330,66.016,66.168,0.22971829283037118
218,65.696,65.76,0.09732360097323602
68,65.648,65.736,0.13386880856760375
171,65.456,65.592,0.20734235882424687
262,65.144,65.256,0.1716317273507417
135,65.112,65.232,0.18395879323031641
221,65.032,65.088,0.08603736479842675
115,64.976,65.088,0.1720747295968535
79,64.888,64.968,0.12313754463735993
20,64.872,64.968,0.1477650535648319
104,64.824,64.896,0.11094674556213018
269,64.776,64.848,0.11102886750555144
136,64.456,64.56,0.161090458488228
11,64.312,64.416,0.16145057128663687
328,64.024,64.128,0.16217564870259482
392,63.928,64.032,0.16241879060469766
237,63.68,63.744,0.10040160642570281
45,63.52,63.6,0.12578616352201258
92,63.496,63.576,0.12583364791745313
346,63.32,63.384,0.10097185409567083
181,63.312,63.456,0.22692889561270801
114,63.216,63.312,0.1516300227445034
303,63.2,63.312,0.17690169320192065
373,63.016,63.072,0.08878741755454084
121,62.944,63.024,0.12693577050012694
326,62.832,62.976,0.22865853658536586
401,62.792,62.904,0.17804909067785832
120,62.736,62.904,0.26707363601678746
345,62.728,62.88,0.24173027989821882
191,62.648,62.736,0.14027033919918389
312,62.544,62.64,0.1532567049808429
93,62.16,62.256,0.15420200462606015
318,62.128,62.256,0.20560267283474684
364,62.112,62.208,0.15432098765432098
393,61.784,61.92,0.21963824289405684
206,61.752,61.92,0.2713178294573643
178,61.528,61.728,0.3240020736132711
248,61.456,61.512,0.09103914683313825
289,61.384,61.464,0.13015749056358195
46,61.144,61.296,0.24797702949621508
322,61.072,61.2,0.20915032679738563
194,61.024,61.104,0.13092432573972243
56,60.952,61.008,0.0917912404930501
156,60.856,60.96,0.17060367454068243
296,60.808,60.864,0.09200841219768664
26,60.808,60.912,0.17073811400052535
21,60.624,60.768,0.23696682464454977
144,60.584,60.648,0.10552697533306951
161,60.48,60.552,0.11890606420927467
374,60.456,60.552,0.15854141894569956
193,60.224,60.288,0.10615711252653928
190,59.92,60.024,0.17326402772224445
159,59.704,59.784,0.13381506757660913
268,59.624,59.76,0.22757697456492637
76,59.52,59.64,0.2012072434607646
150,59.472,59.592,0.2013693113169553
183,59.312,59.472,0.26903416733925206
38,59.304,59.424,0.20193861066235863
96,59.12,59.256,0.22951262319427568
329,59.048,59.136,0.1488095238095238
348,58.968,59.088,0.20308692120227456
282,58.688,58.8,0.19047619047619047
271,58.544,58.656,0.19094380796508456
265,58.352,58.464,0.19157088122605365
122,58.088,58.152,0.11005640390700235
350,57.576,57.72,0.2494802494802495
17,57.264,57.36,0.16736401673640167
399,57.2,57.288,0.15360983102918588
236,57.128,57.216,0.15380313199105144
118,57.048,57.144,0.16799664006719867
73,56.96,57.048,0.1542560650680129
125,56.912,57.048,0.23839573692329266
164,56.84,56.952,0.19665683382497542
109,56.824,56.904,0.14058765640376775
369,56.472,56.592,0.21204410517387617
177,56.36,56.448,0.15589569160997732
224,56.336,56.4,0.11347517730496454
54,56.32,56.424,0.18431872961860202
7,56.208,56.304,0.17050298380221654
100,56.12,56.232,0.199174847062171
77,55.656,55.728,0.12919896640826872
311,55.608,55.68,0.12931034482758622
90,55.448,55.584,0.24467472654001152
29,55.336,55.416,0.14436263894904
98,55.264,55.32,0.1012292118582791
321,55.184,55.272,0.15921262121870025
192,55.024,55.128,0.18865186475112466
229,54.872,54.96,0.16011644832605532
383,54.656,54.768,0.20449897750511248
231,54.44,54.528,0.1613849765258216
97,54.424,54.552,0.2346385100454612
165,54.376,54.456,0.14690759512266785
15,54.088,54.192,0.19191024505462062
306,54.088,54.192,0.19191024505462062
361,53.832,53.952,0.22241992882562278
49,53.336,53.496,0.2990877822640945
358,53.112,53.232,0.2254283137962128
33,53.032,53.088,0.10548523206751055
158,52.608,52.704,0.18214936247723132
340,52.304,52.392,0.16796457474423576
85,52.096,52.2,0.19923371647509577
131,51.976,52.08,0.19969278033794163
173,51.84,51.888,0.09250693802035152
64,51.68,51.816,0.26246719160104987
87,51.656,51.72,0.12374323279195669
16,51.544,51.672,0.24771636476234712
310,51.384,51.456,0.13992537313432835
137,51.328,51.456,0.24875621890547264
355,51.264,51.432,0.326644890340644
235,50.864,51.024,0.31357792411414237
301,50.792,50.904,0.22002200220022003
127,50.736,50.904,0.33003300330033003
360,50.488,50.592,0.20556609740670462
395,50.32,50.448,0.2537266095781795
288,50.176,50.304,0.2544529262086514
320,49.64,49.704,0.12876227265411236
365,49.328,49.512,0.37162708030376473
47,49.216,49.344,0.2594033722438392
40,48.928,49.032,0.21210637950726055
255,48.896,49.032,0.27736988089410997
163,48.68,48.768,0.18044619422572178
256,48.24,48.288,0.09940357852882704
198,46.56,46.632,0.15440041173443128
187,46.28,46.344,0.1380977041256689
351,46.192,46.224,0.06922810661128419
134,46.072,46.128,0.12140131807145335
142,45.712,45.744,0.06995452955578874
151,45.64,45.744,0.2273522210563134
252,45.4,45.456,0.12319605772615276
232,45.232,45.312,0.1765536723163842
27,44.968,45.096,0.28383892141209865
308,44.72,44.784,0.1429081814933905
227,44.6,44.616,0.03586157432311279
126,44.064,44.16,0.21739130434782608
327,43.704,43.824,0.2738225629791895
230,43.576,43.656,0.1832508704416346
4,43.512,43.632,0.27502750275027504
203,43.416,43.536,0.2756339581036384
123,43.0,43.056,0.1300631735414344
215,42.448,42.576,0.3006388575723412
402,42.352,42.408,0.1320505564987738
233,42.096,42.24,0.3409090909090909
240,42.024,42.144,0.2847380410022779
400,41.952,42.048,0.228310502283105
216,41.888,41.976,0.20964360587002095
319,41.664,41.784,0.2871912693854107
35,41.632,41.712,0.19179133103183735
390,41.224,41.28,0.13565891472868216
13,40.864,40.92,0.13685239491691104
69,40.488,40.584,0.23654642223536368
245,40.416,40.488,0.17783046828689983
323,39.984,40.104,0.2992220227408737
217,39.32,39.384,0.16250253910217347
261,39.008,39.072,0.1638001638001638
70,38.872,38.928,0.14385532264693793
259,38.848,38.976,0.3284072249589491
32,38.024,38.112,0.23089840470193115
182,37.672,37.752,0.21190930281839374
353,37.664,37.776,0.29648454044896233
347,37.6,37.656,0.14871468026343743
381,37.424,37.464,0.10676916506512919
371,37.136,37.248,0.3006872852233677
305,37.112,37.2,0.23655913978494625
200,36.664,36.816,0.41286397218600607
162,36.176,36.24,0.17660044150110377
179,35.928,36.0,0.2
283,35.56,35.664,0.29161058770749215
368,35.024,35.088,0.1823985408116735
280,34.968,35.04,0.2054794520547945
349,34.888,34.992,0.2972107910379515
170,34.456,34.536,0.23164234422052352
342,34.328,34.44,0.3252032520325203
290,33.8,33.912,0.33026657230478884
253,33.664,33.768,0.3079838900734423
299,33.192,33.264,0.21645021645021645
128,33.12,33.24,0.36101083032490977
331,31.56,31.632,0.2276176024279211
316,31.2,31.248,0.15360983102918588
382,30.872,30.936,0.20687871735195243
143,30.44,30.504,0.2098085496984002
44,30.344,30.432,0.2891692954784437
307,29.968,30.024,0.18651745270450307
344,29.952,30.024,0.23980815347721823
226,29.0,29.04,0.13774104683195593
314,28.024,28.056,0.11405759908753921
172,27.36,27.432,0.26246719160104987
62,27.312,27.36,0.17543859649122806
188,23.864,23.928,0.2674690738883317
337,20.064,20.136,0.3575685339690107
257,19.16,19.2,0.20833333333333334
211,18.104,18.168,0.3522677234698371
167,16.664,16.728,0.3825920612147298
