instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_2,0.130278,0.027338,455500.0,0,455500.0,0.0,455500.0,0
2,App_2,0.130278,0.169875,459000.0,0,459000.0,0.0,459000.0,0
3,App_2,0.130278,0.167506,465500.0,0,465500.0,0.0,465500.0,0
4,App_2,0.130278,0.172161,454000.0,0,465500.0,0.0,465500.0,0
5,App_2,0.130278,0.167693,484000.0,0,484000.0,0.0,484000.0,0
6,App_1,0.130278,0.359988,308500.0,0,484000.0,0.0,308500.0,0
7,App_2,0.130278,0.171589,465500.0,0,484000.0,0.0,484000.0,0
8,App_1,0.130278,0.366996,309000.0,0,484000.0,0.0,309000.0,0
9,App_2,0.130278,0.168185,467000.0,0,484000.0,0.0,484000.0,0
10,App_2,0.130278,0.166383,457000.0,0,484000.0,0.0,484000.0,0
11,App_1,0.130278,0.377342,309000.0,0,484000.0,0.0,309000.0,0
12,App_1,0.130278,0.281173,310500.0,0,484000.0,0.0,310500.0,0
13,App_1,0.130278,0.337445,310500.0,0,484000.0,0.0,310500.0,0
14,App_1,0.130278,0.306333,310000.0,0,484000.0,0.0,310500.0,0
15,App_1,0.130278,0.35639,308000.0,0,484000.0,0.0,310500.0,0
16,App_2,0.130278,0.186254,454000.0,0,484000.0,0.0,484000.0,0
17,App_1,0.130278,0.291623,310500.0,0,484000.0,0.0,310500.0,0
18,App_1,0.130278,0.338505,309500.0,0,484000.0,0.0,310500.0,0
19,App_2,0.130278,0.16746,492000.0,0,492000.0,0.0,492000.0,0
20,App_1,0.130278,0.322917,311500.0,0,492000.0,0.0,311500.0,0
21,App_1,0.130278,0.383093,309000.0,0,492000.0,0.0,311500.0,0
22,App_2,0.130278,0.169743,464000.0,0,492000.0,0.0,492000.0,0
23,App_2,0.130278,0.170448,479000.0,0,492000.0,0.0,492000.0,0
24,App_1,0.130278,0.352253,309500.0,0,492000.0,0.0,311500.0,0
25,App_1,0.130278,0.427748,312500.0,0,492000.0,0.0,312500.0,0
26,App_1,0.130278,0.336313,308500.0,0,492000.0,0.0,312500.0,0
27,App_1,0.130278,0.345022,312500.0,0,492000.0,0.0,312500.0,0
28,App_2,0.130278,0.181554,486500.0,0,492000.0,0.0,492000.0,0
29,App_1,0.130278,0.358001,308000.0,0,492000.0,0.0,312500.0,0
30,App_2,0.130278,0.173784,642500.0,0,642500.0,0.0,642500.0,0
31,App_2,0.130278,0.17253,462000.0,0,642500.0,0.0,642500.0,0
32,App_2,0.130278,0.174084,452000.0,0,642500.0,0.0,642500.0,0
33,App_1,0.130278,0.380321,309500.0,0,642500.0,0.0,312500.0,0
34,App_2,0.130278,0.183609,490500.0,0,642500.0,0.0,642500.0,0
35,App_2,0.130278,0.174929,636000.0,0,642500.0,0.0,642500.0,0
36,App_1,0.130278,0.358276,310000.0,0,642500.0,0.0,312500.0,0
37,App_1,0.130278,0.373075,308500.0,0,642500.0,0.0,312500.0,0
38,App_2,0.130278,0.171585,485500.0,0,642500.0,0.0,642500.0,0
39,App_2,0.130278,0.173381,465500.0,0,642500.0,0.0,642500.0,0
40,App_1,0.130278,0.322313,311500.0,0,642500.0,0.0,312500.0,0
41,App_2,0.130278,0.173024,462000.0,0,642500.0,0.0,642500.0,0
42,App_1,0.130278,0.332753,328500.0,0,642500.0,0.0,328500.0,0
43,App_1,0.130278,0.304687,312000.0,0,642500.0,0.0,328500.0,0
44,App_1,0.130278,0.368829,310500.0,0,642500.0,0.0,328500.0,0
45,App_2,0.130278,0.241609,489000.0,0,642500.0,0.0,642500.0,0
46,App_2,0.130278,0.194379,469000.0,0,642500.0,0.0,642500.0,0
47,App_1,0.130278,0.364182,501500.0,7500.0,642500.0,7500.0,501500.0,7500.0
48,App_2,0.130278,0.175324,474000.0,0,642500.0,7500.0,642500.0,0
49,App_2,0.130278,0.180733,484000.0,0,642500.0,7500.0,642500.0,0
50,App_1,0.130278,0.310708,312000.0,0,642500.0,7500.0,501500.0,7500.0
51,App_2,0.130278,0.17322,442000.0,0,642500.0,7500.0,642500.0,0
52,App_1,0.130278,0.360268,326500.0,0,642500.0,7500.0,501500.0,7500.0
53,App_2,0.130278,0.175503,686000.0,0,686000.0,7500.0,686000.0,0
54,App_1,0.130278,0.383254,308000.0,0,686000.0,7500.0,501500.0,7500.0
55,App_1,0.130278,0.310313,309500.0,0,686000.0,7500.0,501500.0,7500.0
56,App_1,0.130278,0.33595,308500.0,0,686000.0,7500.0,501500.0,7500.0
57,App_2,0.130278,0.180773,484000.0,0,686000.0,7500.0,686000.0,0
58,App_1,0.130278,0.370495,309500.0,0,686000.0,7500.0,501500.0,7500.0
59,App_2,0.130278,0.182312,484000.0,0,686000.0,7500.0,686000.0,0
60,App_2,0.130278,0.178159,489000.0,0,686000.0,7500.0,686000.0,0
61,App_2,0.130278,0.17111,482000.0,0,686000.0,7500.0,686000.0,0
62,App_1,0.130278,0.336574,309000.0,0,686000.0,7500.0,501500.0,7500.0
63,App_1,0.130278,0.352484,508500.0,1000.0,686000.0,7500.0,508500.0,7500.0
64,App_2,0.130278,0.181821,467000.0,0,686000.0,7500.0,686000.0,0
65,App_2,0.130278,0.185914,455500.0,0,686000.0,7500.0,686000.0,0
66,App_2,0.130278,0.174296,464000.0,0,686000.0,7500.0,686000.0,0
67,App_1,0.130278,0.305941,310500.0,0,686000.0,7500.0,508500.0,7500.0
68,App_1,0.130278,0.354713,327000.0,0,686000.0,7500.0,508500.0,7500.0
69,App_2,0.130278,0.176634,477000.0,0,686000.0,7500.0,686000.0,0
70,App_1,0.130278,0.364275,309000.0,0,686000.0,7500.0,508500.0,7500.0
71,App_2,0.130278,0.226886,473500.0,0,686000.0,7500.0,686000.0,0
72,App_1,0.130278,0.404887,308000.0,0,686000.0,7500.0,508500.0,7500.0
73,App_2,0.130278,0.180615,469000.0,0,686000.0,7500.0,686000.0,0
74,App_2,0.130278,0.188501,452000.0,0,686000.0,7500.0,686000.0,0
75,App_2,0.130278,0.173553,517000.0,0,686000.0,7500.0,686000.0,0
76,App_1,0.130278,0.362021,310000.0,0,686000.0,7500.0,508500.0,7500.0
77,App_2,0.130278,0.174751,487000.0,0,686000.0,7500.0,686000.0,0
78,App_2,0.130278,0.183325,452000.0,0,686000.0,7500.0,686000.0,0
79,App_1,0.130278,0.295841,328500.0,0,686000.0,7500.0,508500.0,7500.0
80,App_1,0.130278,0.303259,329000.0,0,686000.0,7500.0,508500.0,7500.0
81,App_1,0.130278,0.337718,309500.0,0,686000.0,7500.0,508500.0,7500.0
82,App_2,0.130278,0.171948,642500.0,0,686000.0,7500.0,686000.0,0
83,App_1,0.130278,0.445092,502500.0,500.0,686000.0,7500.0,508500.0,7500.0
84,App_2,0.130278,0.176913,647000.0,0,686000.0,7500.0,686000.0,0
85,App_1,0.130278,0.37305,307500.0,0,686000.0,7500.0,508500.0,7500.0
86,App_2,0.130278,0.175314,679000.0,0,686000.0,7500.0,686000.0,0
87,App_2,0.130278,0.190816,455500.0,0,686000.0,7500.0,686000.0,0
88,App_1,0.130278,0.332049,309500.0,0,686000.0,7500.0,508500.0,7500.0
89,App_2,0.130278,0.174567,477000.0,0,686000.0,7500.0,686000.0,0
90,App_1,0.130278,0.334752,331500.0,0,686000.0,7500.0,508500.0,7500.0
91,App_2,0.130278,0.186624,445500.0,0,686000.0,7500.0,686000.0,0
92,App_2,0.130278,0.170954,816000.0,0,816000.0,7500.0,816000.0,0
93,App_1,0.130278,0.326092,312000.0,0,816000.0,7500.0,508500.0,7500.0
94,App_2,0.130278,0.170837,684000.0,0,816000.0,7500.0,816000.0,0
95,App_2,0.130278,0.182062,464000.0,0,816000.0,7500.0,816000.0,0
96,App_1,0.130278,0.422878,323500.0,0,816000.0,7500.0,508500.0,7500.0
97,App_1,0.130278,0.327122,309500.0,0,816000.0,7500.0,508500.0,7500.0
