interface,traffic_troughput,network_troughput,waste_troughput
1,13821.264,13821.264,0.0
2,13821.264,13821.264,0.0
3,13821.264,13821.264,0.0
79,167.328,167.52,0.11461318051575932
458,137.944,138.144,0.1447764651378272
415,131.856,131.976,0.09092562284051646
502,128.88,129.0,0.09302325581395349
175,126.32,126.456,0.10754728917568165
121,126.224,126.336,0.08865248226950355
469,125.968,126.12,0.12052013954963527
470,120.408,120.552,0.11945052757316345
97,118.984,119.112,0.1074618846128014
527,118.848,119.016,0.14115749142972372
46,118.048,118.224,0.14886994180538637
226,117.248,117.384,0.11585906086008314
8,114.2,114.432,0.20274049217002238
154,113.4,113.568,0.14792899408284024
64,112.112,112.296,0.16385267507302131
481,111.744,111.864,0.10727311735679039
137,111.672,111.84,0.15021459227467812
362,111.36,111.456,0.08613264427217916
571,110.968,111.12,0.13678905687544995
550,109.488,109.608,0.10948105977665863
266,109.088,109.224,0.12451475866110012
350,109.0,109.2,0.18315018315018314
397,108.088,108.24,0.14042867701404288
280,107.304,107.424,0.11170688114387846
557,107.16,107.304,0.13419816595839856
98,106.616,106.704,0.08247113510271405
530,106.216,106.416,0.1879416629078334
284,105.416,105.6,0.17424242424242425
103,105.384,105.528,0.1364566750056857
359,105.376,105.576,0.18943699325604305
602,104.768,104.952,0.17531824071956703
491,104.344,104.472,0.12252086683513286
256,104.056,104.184,0.12285955616985333
34,103.736,103.944,0.2001077503270992
383,103.112,103.2,0.08527131782945736
122,103.008,103.128,0.11636025133814289
281,102.744,102.936,0.18652366519002098
316,102.712,102.84,0.12446518864255153
407,102.6,102.768,0.16347501167678655
242,101.304,101.448,0.14194464158977999
457,100.664,100.92,0.2536662703131193
290,100.552,100.704,0.1509374006990785
148,100.296,100.392,0.09562514941429597
535,99.968,100.152,0.18372074446840803
428,99.344,99.552,0.20893603342976536
431,98.904,99.024,0.1211827435773146
152,98.736,98.904,0.16986168405726765
560,97.648,97.728,0.08185985592665357
452,97.224,97.368,0.14789253142716294
67,97.176,97.296,0.123334977799704
73,96.672,96.816,0.1487357461576599
124,96.608,96.792,0.1900983552359699
334,96.264,96.384,0.12450199203187251
170,95.896,96.072,0.18319593638104756
271,94.616,94.8,0.1940928270042194
23,94.512,94.68,0.17743979721166034
451,94.256,94.344,0.0932756720088188
559,94.216,94.368,0.1610715496778569
61,94.0,94.152,0.16144107400798707
365,93.672,93.84,0.17902813299232737
566,93.648,93.744,0.10240655401945725
101,93.424,93.552,0.13682230203523174
386,93.328,93.504,0.18822724161533197
65,92.144,92.256,0.12140131807145335
35,91.84,91.992,0.16523175928341594
163,91.824,91.944,0.13051422605063953
340,91.76,91.944,0.20012181327764728
562,91.704,91.8,0.10457516339869281
352,91.504,91.632,0.1396891915488039
5,91.432,91.56,0.1397990388816077
434,91.344,91.464,0.13119916032537393
398,91.328,91.488,0.17488632388947184
392,91.296,91.464,0.1836788244555235
424,91.168,91.32,0.16644765659220323
475,91.056,91.2,0.15789473684210525
496,90.976,91.152,0.19308407934000352
506,90.528,90.672,0.15881418740074113
212,90.24,90.336,0.10626992561105207
440,89.632,89.832,0.222637812806127
227,89.624,89.808,0.20488152503117762
425,89.536,89.712,0.19618334225075798
551,89.536,89.664,0.14275517487508924
586,89.448,89.592,0.16072863648540048
575,89.432,89.568,0.15183994283672742
164,89.032,89.16,0.14356213548676536
44,88.536,88.704,0.1893939393939394
377,88.32,88.464,0.16277807921866522
187,88.192,88.32,0.14492753623188406
268,88.144,88.32,0.19927536231884058
272,87.544,87.648,0.11865644395764878
442,87.512,87.648,0.1551661190215407
92,87.336,87.552,0.24671052631578946
499,86.896,87.048,0.1746163036485617
199,86.536,86.712,0.2029707537595719
68,86.096,86.304,0.2410085279940675
430,86.064,86.184,0.1392369813422445
134,86.0,86.208,0.2412769116555308
229,85.888,86.064,0.20449897750511248
200,85.712,85.848,0.15841953219644023
308,85.392,85.56,0.19635343618513323
328,84.888,85.032,0.1693480101608806
220,84.824,85.032,0.24461379245460532
455,84.728,84.864,0.16025641025641027
598,84.024,84.216,0.2279851809632374
43,83.928,84.144,0.2567027952082145
202,83.808,83.904,0.11441647597254005
70,83.192,83.376,0.2206870082517751
355,82.2,82.296,0.11665208515602217
142,82.096,82.248,0.18480692539636223
404,82.024,82.2,0.2141119221411192
419,81.8,81.984,0.22443403590944574
28,81.792,81.888,0.11723329425556858
218,81.616,81.72,0.12726382770435635
547,81.6,81.696,0.11750881316098707
248,81.544,81.72,0.21536955457660303
239,81.496,81.624,0.15681662256199158
283,81.48,81.648,0.205761316872428
514,81.448,81.576,0.15690889477297243
508,81.312,81.408,0.1179245283018868
463,81.296,81.432,0.16701051183809804
169,80.8,80.976,0.21734835012843312
182,80.784,80.928,0.17793594306049823
583,80.528,80.688,0.198294665873488
371,80.128,80.256,0.1594896331738437
503,80.072,80.256,0.2292663476874003
110,80.0,80.208,0.25932575304209055
313,79.824,79.968,0.18007202881152462
487,79.712,79.8,0.11027568922305764
295,79.6,79.68,0.10040160642570281
346,79.536,79.68,0.18072289156626506
151,79.512,79.704,0.2408912978018669
118,79.2,79.32,0.15128593040847202
245,79.024,79.128,0.13143261550904864
112,78.952,79.056,0.13155231734466707
95,78.912,79.056,0.18214936247723132
320,78.688,78.72,0.04065040650406504
533,78.592,78.696,0.1321541120260242
76,78.464,78.6,0.17302798982188294
52,78.024,78.24,0.27607361963190186
544,77.728,77.856,0.16440608302507193
301,77.592,77.736,0.18524235875270145
10,77.28,77.496,0.2787240631774543
113,77.0,77.088,0.1141552511415525
311,76.44,76.536,0.12543116964565695
139,76.344,76.536,0.2508623392913139
125,76.184,76.32,0.17819706498951782
145,75.976,76.08,0.1366982124079916
395,75.912,76.008,0.12630249447426586
74,75.896,75.96,0.08425487098472881
158,75.696,75.744,0.06337135614702155
523,75.584,75.696,0.14796026210103572
394,75.024,75.168,0.19157088122605365
56,74.88,74.976,0.12804097311139565
446,74.368,74.472,0.1396498012675905
554,74.096,74.208,0.15092712376024148
26,73.856,74.016,0.21616947686986598
235,73.696,73.776,0.10843634786380395
221,73.528,73.656,0.17378081894210926
100,73.352,73.512,0.2176515398846447
32,73.128,73.2,0.09836065573770492
400,73.064,73.2,0.18579234972677597
140,72.976,73.08,0.1423097974822113
553,72.824,72.912,0.1206934386657889
29,72.736,72.816,0.10986596352450011
349,72.704,72.792,0.1208924057588746
20,72.416,72.576,0.2204585537918871
131,72.408,72.48,0.09933774834437085
565,72.296,72.456,0.2208236722976703
7,71.88,72.024,0.19993335554815062
13,71.864,71.976,0.15560742469712127
