instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_2,0.060308,1.004787,1536.0,0.0,1536.0,0,1536.0,0.0
2,App_2,0.033285999999999996,0.90589,1536.0,0.0,1536.0,0,1536.0,0.0
3,App_1,0.030892,6.962432,1536.0,0.0,1536.0,0,1536.0,0.0
4,App_2,0.031738999999999996,0.9155139999999999,1728.0,0.0,1728.0,0,1728.0,0.0
5,App_2,0.031476,1.240065,1536.0,0.0,1728.0,0,1728.0,0.0
6,App_1,0.030608999999999997,7.858908,1536.0,0.0,1728.0,0,1536.0,0.0
7,App_1,0.032922,8.173237,1536.0,0.0,1728.0,0,1536.0,0.0
8,App_2,0.032791,0.9274629999999999,1536.0,0.0,1728.0,0,1728.0,0.0
9,App_2,0.032278,1.283271,1728.0,0.0,1728.0,0,1728.0,0.0
10,App_2,0.031486,1.191459,1728.0,0.0,1728.0,0,1728.0,0.0
