instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_2,0.119832,0.022934,477000.0,0,477000.0,0.0,477000.0,0
2,App_2,0.119832,0.163456,490000.0,0,490000.0,0.0,490000.0,0
3,App_2,0.119832,0.151718,475000.0,0,490000.0,0.0,490000.0,0
4,App_2,0.119832,0.167722,458500.0,0,490000.0,0.0,490000.0,0
5,App_2,0.119832,0.159087,455000.0,0,490000.0,0.0,490000.0,0
6,App_2,0.119832,0.16569,462000.0,0,490000.0,0.0,490000.0,0
7,App_2,0.119832,0.161762,473500.0,0,490000.0,0.0,490000.0,0
8,App_2,0.119832,0.16538,488500.0,0,490000.0,0.0,490000.0,0
9,App_2,0.119832,0.1671,483500.0,0,490000.0,0.0,490000.0,0
10,App_2,0.119832,0.164256,457000.0,0,490000.0,0.0,490000.0,0
11,App_2,0.119832,0.169272,488500.0,0,490000.0,0.0,490000.0,0
12,App_2,0.119832,0.164569,458500.0,0,490000.0,0.0,490000.0,0
13,App_2,0.119832,0.154989,495000.0,0,495000.0,0.0,495000.0,0
14,App_2,0.119832,0.168257,470000.0,0,495000.0,0.0,495000.0,0
15,App_2,0.119832,0.164905,483500.0,0,495000.0,0.0,495000.0,0
16,App_2,0.119832,0.16435,470000.0,0,495000.0,0.0,495000.0,0
17,App_2,0.119832,0.176637,453500.0,0,495000.0,0.0,495000.0,0
18,App_2,0.119832,0.16779,448000.0,0,495000.0,0.0,495000.0,0
19,App_2,0.119832,0.156083,495000.0,0,495000.0,0.0,495000.0,0
20,App_2,0.119832,0.169057,468500.0,0,495000.0,0.0,495000.0,0
21,App_2,0.119832,0.164542,458500.0,0,495000.0,0.0,495000.0,0
22,App_2,0.119832,0.168244,465000.0,0,495000.0,0.0,495000.0,0
23,App_2,0.119832,0.163441,483500.0,0,495000.0,0.0,495000.0,0
24,App_2,0.119832,0.164066,446500.0,0,495000.0,0.0,495000.0,0
25,App_2,0.119832,0.159678,650500.0,0,650500.0,0.0,650500.0,0
26,App_2,0.119832,0.163329,658500.0,0,658500.0,0.0,658500.0,0
27,App_2,0.119832,0.161008,492000.0,0,658500.0,0.0,658500.0,0
28,App_2,0.119832,0.17233,473500.0,0,658500.0,0.0,658500.0,0
29,App_2,0.119832,0.154766,495000.0,0,658500.0,0.0,658500.0,0
30,App_2,0.119832,0.16314,449500.0,0,658500.0,0.0,658500.0,0
31,App_2,0.119832,0.163131,472000.0,0,658500.0,0.0,658500.0,0
32,App_2,0.119832,0.164678,482000.0,0,658500.0,0.0,658500.0,0
33,App_2,0.119832,0.158678,495000.0,0,658500.0,0.0,658500.0,0
34,App_2,0.119832,0.16454,444500.0,0,658500.0,0.0,658500.0,0
35,App_2,0.119832,0.167191,488500.0,0,658500.0,0.0,658500.0,0
36,App_2,0.119832,0.170207,663500.0,0,663500.0,0.0,663500.0,0
37,App_2,0.119832,0.172948,446500.0,0,663500.0,0.0,663500.0,0
