instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.25609699999999996,0.285874,311000.0,0,311000.0,0.0,311000.0,0
2,App_1,0.25609699999999996,0.321385,309500.0,0,311000.0,0.0,311000.0,0
3,App_1,0.25609699999999996,0.270771,326500.0,0,326500.0,0.0,326500.0,0
4,App_2,0.25609699999999996,0.012124,488500.0,0,488500.0,0.0,488500.0,0
5,App_1,0.25609699999999996,0.130923,648500.0,5500.0,648500.0,5500.0,648500.0,5500.0
6,App_2,0.25609699999999996,0.017488,704500.0,0,704500.0,5500.0,704500.0,0
7,App_2,0.25609699999999996,0.01905,903000.0,0,903000.0,5500.0,903000.0,0
8,App_2,0.25609699999999996,0.018481,1091500.0,0,1091500.0,5500.0,1091500.0,0
9,App_2,0.25609699999999996,0.017928,1342000.0,0,1342000.0,5500.0,1342000.0,0
10,App_2,0.25609699999999996,0.018612,1068000.0,0,1342000.0,5500.0,1342000.0,0
11,App_1,0.25609699999999996,0.127342,672000.0,5000.0,1342000.0,5500.0,672000.0,5500.0
12,App_1,0.25609699999999996,0.128236,690500.0,5000.0,1342000.0,5500.0,690500.0,5500.0
13,App_2,0.25609699999999996,0.016953,1660500.0,0,1660500.0,5500.0,1660500.0,0
14,App_1,0.25609699999999996,0.130645,891000.0,3000.0,1660500.0,5500.0,891000.0,5500.0
15,App_2,0.25609699999999996,0.016213,1329000.0,0,1660500.0,5500.0,1660500.0,0
16,App_2,0.25609699999999996,0.015283,1844000.0,0,1844000.0,5500.0,1844000.0,0
20,App_2,0.25609699999999996,0.012728,1905000.0,0,1905000.0,5500.0,1905000.0,0
21,App_2,0.25609699999999996,0.012271,2105000.0,0,2105000.0,5500.0,2105000.0,0
22,App_2,0.25609699999999996,0.019086,2329000.0,0,2329000.0,5500.0,2329000.0,0
26,App_2,0.25609699999999996,0.01758,2014000.0,0,2329000.0,5500.0,2329000.0,0
28,App_2,0.25609699999999996,0.015731,2704000.0,0,2704000.0,5500.0,2704000.0,0
29,App_2,0.25609699999999996,0.015221,2342000.0,0,2704000.0,5500.0,2704000.0,0
30,App_2,0.25609699999999996,0.014112,2660500.0,0,2704000.0,5500.0,2704000.0,0
32,App_2,0.25609699999999996,0.020912,2847500.0,0,2847500.0,5500.0,2847500.0,0
40,App_2,0.25609699999999996,0.014226,3041000.0,0,3041000.0,5500.0,3041000.0,0
42,App_2,0.25609699999999996,0.012918,3342000.0,0,3342000.0,5500.0,3342000.0,0
44,App_2,0.25609699999999996,0.013597,3660500.0,0,3660500.0,5500.0,3660500.0,0
45,App_2,0.25609699999999996,0.0146,2905000.0,0,3660500.0,5500.0,3660500.0,0
46,App_2,0.25609699999999996,0.014563,3097000.0,0,3660500.0,5500.0,3660500.0,0
47,App_2,0.25609699999999996,0.012868,3844000.0,0,3844000.0,5500.0,3844000.0,0
48,App_2,0.25609699999999996,0.010173,4032500.0,0,4032500.0,5500.0,4032500.0,0
49,App_2,0.25609699999999996,0.012986,4342000.0,0,4342000.0,5500.0,4342000.0,0
51,App_2,0.25609699999999996,0.014741,3329000.0,0,4342000.0,5500.0,4342000.0,0
54,App_2,0.25609699999999996,0.013534,4660500.0,0,4660500.0,5500.0,4660500.0,0
56,App_2,0.25609699999999996,0.012321,4827500.0,0,4827500.0,5500.0,4827500.0,0
57,App_2,0.25609699999999996,0.013108,3905000.0,0,4827500.0,5500.0,4827500.0,0
58,App_2,0.25609699999999996,0.012343,5021000.0,0,5021000.0,5500.0,5021000.0,0
61,App_2,0.25609699999999996,0.013105,4058500.0,0,5021000.0,5500.0,5021000.0,0
63,App_2,0.25609699999999996,0.012004,4329000.0,0,5021000.0,5500.0,5021000.0,0
64,App_2,0.25609699999999996,0.009424,5342000.0,0,5342000.0,5500.0,5342000.0,0
65,App_2,0.25609699999999996,0.012205,4704000.0,0,5342000.0,5500.0,5342000.0,0
66,App_2,0.25609699999999996,0.012164,4905000.0,0,5342000.0,5500.0,5342000.0,0
67,App_2,0.25609699999999996,0.009689,5660500.0,0,5660500.0,5500.0,5660500.0,0
68,App_2,0.25609699999999996,0.014541,5850500.0,0,5850500.0,5500.0,5850500.0,0
71,App_2,0.25609699999999996,0.012997,6027500.0,0,6027500.0,5500.0,6027500.0,0
73,App_2,0.25609699999999996,0.009642,5090000.0,0,6027500.0,5500.0,6027500.0,0
75,App_2,0.25609699999999996,0.010439,6342000.0,0,6342000.0,5500.0,6342000.0,0
77,App_2,0.25609699999999996,0.00984,6660500.0,0,6660500.0,5500.0,6660500.0,0
81,App_2,0.25609699999999996,0.01387,6815500.0,0,6815500.0,5500.0,6815500.0,0
83,App_2,0.25609699999999996,0.012793,5905000.0,0,6815500.0,5500.0,6815500.0,0
88,App_2,0.25609699999999996,0.010765,6987500.0,0,6987500.0,5500.0,6987500.0,0
90,App_2,0.25609699999999996,0.011127,7342000.0,0,7342000.0,5500.0,7342000.0,0
93,App_2,0.25609699999999996,0.011177,6090000.0,0,7342000.0,5500.0,7342000.0,0
94,App_2,0.25609699999999996,0.011695,7144500.0,0,7342000.0,5500.0,7342000.0,0
100,App_2,0.25609699999999996,0.01083,7660500.0,0,7660500.0,5500.0,7660500.0,0
