instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.276149,0.376108,314000.0,0,314000.0,0.0,314000.0,0
2,App_1,0.276149,0.820184,311000.0,0,314000.0,0.0,314000.0,0
3,App_2,0.276149,0.369733,479000.0,0,479000.0,0.0,479000.0,0
4,App_1,0.276149,0.811542,312000.0,0,479000.0,0.0,314000.0,0
5,App_1,0.276149,0.808425,310000.0,0,479000.0,0.0,314000.0,0
6,App_2,0.276149,0.456155,489000.0,0,489000.0,0.0,489000.0,0
7,App_1,0.276149,0.794904,310000.0,0,489000.0,0.0,314000.0,0
8,App_1,0.276149,0.745097,311000.0,0,489000.0,0.0,314000.0,0
9,App_2,0.276149,0.375792,452000.0,0,489000.0,0.0,489000.0,0
10,App_1,0.276149,0.768471,309000.0,0,489000.0,0.0,314000.0,0
11,App_2,0.276149,0.297692,484000.0,0,489000.0,0.0,489000.0,0
12,App_2,0.276149,0.358553,501000.0,0,501000.0,0.0,501000.0,0
13,App_2,0.276149,0.256356,467000.0,0,501000.0,0.0,501000.0,0
14,App_2,0.276149,0.375894,479000.0,0,501000.0,0.0,501000.0,0
15,App_1,0.276149,0.715638,311000.0,0,501000.0,0.0,314000.0,0
16,App_2,0.276149,0.469013,470000.0,0,501000.0,0.0,501000.0,0
17,App_1,0.276149,0.66215,507000.0,4000.0,507000.0,4000.0,507000.0,4000.0
18,App_1,0.276149,0.791757,313000.0,0,507000.0,4000.0,507000.0,4000.0
19,App_2,0.276149,0.399623,467000.0,0,507000.0,4000.0,501000.0,0
20,App_2,0.276149,0.356708,467000.0,0,507000.0,4000.0,501000.0,0
21,App_2,0.276149,0.319743,494000.0,0,507000.0,4000.0,501000.0,0
22,App_2,0.276149,0.311693,495000.0,0,507000.0,4000.0,501000.0,0
23,App_2,0.276149,0.410402,482000.0,0,507000.0,4000.0,501000.0,0
24,App_1,0.276149,0.716012,311000.0,0,507000.0,4000.0,507000.0,4000.0
25,App_1,0.276149,0.763579,313000.0,0,507000.0,4000.0,507000.0,4000.0
26,App_2,0.276149,0.334628,455000.0,0,507000.0,4000.0,501000.0,0
27,App_1,0.276149,0.809329,309000.0,0,507000.0,4000.0,507000.0,4000.0
28,App_1,0.276149,0.7773,310000.0,0,507000.0,4000.0,507000.0,4000.0
29,App_2,0.276149,0.447413,460000.0,0,507000.0,4000.0,501000.0,0
30,App_2,0.276149,0.409995,485000.0,0,507000.0,4000.0,501000.0,0
31,App_1,0.276149,0.615871,311000.0,0,507000.0,4000.0,507000.0,4000.0
32,App_2,0.276149,0.381048,457000.0,0,507000.0,4000.0,501000.0,0
33,App_1,0.276149,0.667419,314000.0,0,507000.0,4000.0,507000.0,4000.0
