interface,traffic_troughput,network_troughput,waste_troughput
59,95.6,95.808,0.21710086840347362
375,95.464,95.808,0.3590514362057448
265,95.256,95.52,0.27638190954773867
180,94.896,95.232,0.3528225806451613
213,94.432,94.704,0.28721067747930396
305,94.328,94.56,0.24534686971235195
92,94.32,94.464,0.1524390243902439
154,94.144,94.32,0.18659881255301103
188,93.576,93.888,0.3323108384458078
99,93.488,93.84,0.3751065643648764
95,93.464,93.648,0.19648043738253887
50,93.448,93.648,0.21356569280710747
350,92.816,93.12,0.32646048109965636
371,92.8,93.216,0.44627531754205285
266,92.512,92.784,0.29315399206759785
128,92.504,92.784,0.30177616830488013
309,92.088,92.256,0.18210197710718
209,92.0,92.208,0.22557695644629533
124,91.992,92.256,0.2861602497398543
36,91.68,92.016,0.3651538862806468
53,91.6,91.824,0.24394493814253354
186,90.976,91.2,0.24561403508771928
239,90.536,90.768,0.2555966860567601
356,90.408,90.624,0.23834745762711865
293,90.232,90.576,0.3797915562621445
326,89.8,90.048,0.275408670931059
194,89.44,89.952,0.5691924581999288
156,89.024,89.424,0.44730721059223477
214,88.008,88.368,0.4073872895165671
250,87.864,88.08,0.2452316076294278
242,87.808,88.08,0.30881017257039056
80,87.8,88.08,0.3178928247048138
314,87.568,88.032,0.5270810614322065
212,86.32,86.64,0.36934441366574333
56,86.184,86.544,0.415973377703827
303,86.112,86.208,0.111358574610245
202,86.04,86.352,0.3613118399110617
385,85.912,86.256,0.3988128362084956
227,85.728,86.112,0.4459308807134894
34,85.616,85.824,0.24235645041014167
77,85.36,85.68,0.3734827264239029
321,85.16,85.44,0.32771535580524347
160,84.208,84.384,0.20857034508911643
317,84.176,84.48,0.35984848484848486
62,84.136,84.432,0.35057797991282924
170,84.0,84.384,0.4550625711035267
249,83.944,84.192,0.29456480425693654
281,83.52,83.76,0.28653295128939826
127,83.464,83.856,0.4674680404502957
159,83.136,83.376,0.28785261945883706
376,82.896,83.184,0.3462204270051933
177,82.68,82.944,0.31828703703703703
165,82.616,82.992,0.45305571621361096
54,82.496,82.848,0.4248744689069139
121,82.432,82.8,0.4444444444444444
143,82.168,82.368,0.24281274281274282
142,82.032,82.32,0.3498542274052478
134,81.92,82.224,0.3697217357462541
140,81.864,82.08,0.2631578947368421
106,81.672,81.984,0.3805620608899297
262,81.544,81.936,0.47842218316735013
9,81.072,81.264,0.23626698168930893
42,81.048,81.36,0.3834808259587021
377,80.584,80.784,0.2475737769855417
123,80.576,80.832,0.3167062549485352
126,80.376,80.592,0.26801667659321027
240,80.296,80.448,0.18894192521877487
104,80.24,80.544,0.37743345252284466
319,79.936,80.064,0.15987210231814547
336,79.736,80.016,0.3499300139972006
145,79.672,80.064,0.48960831334932053
30,79.488,79.728,0.30102347983142685
44,79.456,79.776,0.4011231448054553
138,79.344,79.536,0.24140012070006034
223,79.12,79.488,0.46296296296296297
122,78.84,79.152,0.3941782898726501
64,78.48,78.768,0.3656307129798903
340,78.352,78.528,0.2241238793806031
5,78.264,78.528,0.33618581907090467
298,77.856,78.288,0.5518087063151441
85,77.672,78.0,0.4205128205128205
61,77.664,77.904,0.3080714725816389
254,77.496,77.616,0.15460729746444032
234,77.392,77.712,0.41177681696520485
141,77.288,77.568,0.360973597359736
81,77.016,77.28,0.3416149068322981
233,76.44,76.656,0.2817783343769568
330,76.408,76.608,0.26106934001670845
251,76.248,76.416,0.2198492462311558
45,76.144,76.512,0.48097030531158513
101,76.096,76.416,0.4187604690117253
304,76.032,76.416,0.5025125628140703
400,76.0,76.368,0.4818772260632726
20,75.936,76.224,0.3778337531486146
105,75.904,76.08,0.231335436382755
146,75.848,76.032,0.242003367003367
197,75.784,76.08,0.3890641430073607
218,75.408,75.696,0.3804692454026633
373,75.168,75.36,0.25477707006369427
237,75.064,75.36,0.39278131634819535
185,75.0,75.312,0.41427660930529
334,74.744,75.072,0.43691389599317987
296,74.096,74.304,0.27993109388458226
362,74.08,74.352,0.3658274155369055
97,73.8,74.112,0.4209844559585492
