interface,traffic_troughput,network_troughput,waste_troughput
1,13880.784,15122.4,8.210442786859229
2,13880.784,15122.4,8.210442786859229
3,13880.784,15122.4,8.210442786859229
305,136.288,160.8,15.243781094527364
95,134.576,170.4,21.023474178403756
265,132.0,168.0,21.428571428571427
85,129.488,160.8,19.4726368159204
191,128.048,160.8,20.3681592039801
106,125.008,146.4,14.612021857923498
253,123.472,151.2,18.33862433862434
101,121.968,151.2,19.333333333333332
71,114.976,139.2,17.402298850574713
224,114.424,136.8,16.35672514619883
194,113.24,129.6,12.623456790123457
80,112.592,136.8,17.695906432748536
314,112.536,136.8,17.736842105263158
197,112.4,134.4,16.36904761904762
388,112.272,141.6,20.71186440677966
422,111.008,136.8,18.853801169590643
187,110.6,132.0,16.21212121212121
557,110.56,134.4,17.738095238095237
575,109.76,146.4,25.027322404371585
280,108.392,134.4,19.351190476190474
257,107.672,122.4,12.032679738562091
334,107.64,134.4,19.910714285714285
602,105.576,134.4,21.446428571428573
295,104.56,139.2,24.885057471264368
475,104.216,127.2,18.069182389937108
47,103.68,124.8,16.923076923076923
260,103.672,124.8,16.92948717948718
571,103.48,129.6,20.15432098765432
64,103.208,122.4,15.679738562091503
136,102.952,129.6,20.561728395061728
167,101.472,129.6,21.703703703703702
133,101.048,124.8,19.03205128205128
232,100.904,127.2,20.67295597484277
491,100.144,127.2,21.270440251572328
593,99.816,124.8,20.01923076923077
262,99.232,124.8,20.487179487179485
98,99.192,127.2,22.0188679245283
512,98.728,122.4,19.33986928104575
340,98.624,112.8,12.567375886524824
356,98.608,117.6,16.14965986394558
587,98.232,127.2,22.77358490566038
407,97.544,115.2,15.32638888888889
164,97.144,132.0,26.406060606060606
151,96.84,122.4,20.88235294117647
172,96.752,122.4,20.954248366013072
562,96.744,120.0,19.38
313,96.712,120.0,19.406666666666666
233,96.52,122.4,21.143790849673202
460,95.96,115.2,16.70138888888889
532,95.912,117.6,18.4421768707483
581,95.904,127.2,24.60377358490566
395,95.64,117.6,18.6734693877551
287,95.056,127.2,25.270440251572328
533,94.408,117.6,19.72108843537415
577,94.32,115.2,18.125
550,94.296,120.0,21.42
158,93.448,112.8,17.156028368794328
328,92.32,115.2,19.86111111111111
26,91.8,110.4,16.847826086956523
539,91.696,124.8,26.525641025641026
359,91.504,110.4,17.115942028985508
206,91.392,117.6,22.285714285714285
68,91.048,117.6,22.578231292517007
535,90.68,117.6,22.891156462585034
335,90.616,110.4,17.920289855072465
230,90.184,108.0,16.496296296296297
289,89.76,112.8,20.425531914893618
538,89.736,103.2,13.046511627906977
188,89.384,110.4,19.036231884057973
311,89.36,117.6,24.01360544217687
140,89.304,112.8,20.829787234042552
350,89.12,112.8,20.99290780141844
482,89.056,110.4,19.333333333333332
274,88.856,110.4,19.514492753623188
451,88.368,108.0,18.177777777777777
469,87.504,110.4,20.73913043478261
292,87.504,117.6,25.591836734693878
175,87.392,105.6,17.242424242424242
235,87.368,105.6,17.265151515151516
307,87.352,112.8,22.56028368794326
208,87.264,120.0,27.28
394,87.152,108.0,19.303703703703704
163,86.936,108.0,19.503703703703703
121,86.704,120.0,27.746666666666666
278,86.648,108.0,19.77037037037037
370,86.624,108.0,19.79259259259259
404,86.608,103.2,16.07751937984496
161,86.464,110.4,21.681159420289855
518,86.208,110.4,21.91304347826087
113,85.952,110.4,22.144927536231883
7,85.776,112.8,23.95744680851064
202,85.408,112.8,24.28368794326241
542,85.4,110.4,22.644927536231883
166,85.24,110.4,22.78985507246377
323,85.152,100.8,15.523809523809524
148,84.952,105.6,19.553030303030305
484,84.872,98.4,13.747967479674797
17,84.68,108.0,21.59259259259259
320,83.92,110.4,23.985507246376812
547,83.528,115.2,27.493055555555557
353,83.52,108.0,22.666666666666668
79,82.864,103.2,19.705426356589147
403,82.528,105.6,21.848484848484848
599,82.368,105.6,22.0
92,82.24,98.4,16.422764227642276
203,82.064,98.4,16.601626016260163
371,81.624,100.8,19.023809523809526
13,80.896,98.4,17.788617886178862
91,80.72,105.6,23.560606060606062
466,80.464,103.2,22.031007751937985
319,80.4,98.4,18.29268292682927
487,80.16,105.6,24.09090909090909
76,79.984,100.8,20.650793650793652
326,79.88,103.2,22.5968992248062
485,79.856,96.0,16.816666666666666
365,79.624,96.0,17.058333333333334
589,79.264,98.4,19.447154471544714
32,79.136,98.4,19.577235772357724
146,79.056,98.4,19.658536585365855
457,78.968,100.8,21.658730158730158
392,78.936,98.4,19.78048780487805
61,78.88,96.0,17.833333333333332
536,78.608,110.4,28.797101449275363
479,78.536,100.8,22.08730158730159
578,78.216,100.8,22.404761904761905
592,78.096,91.2,14.368421052631579
514,78.072,103.2,24.348837209302324
436,77.88,96.0,18.875
377,77.808,96.0,18.95
193,77.64,105.6,26.477272727272727
157,77.592,100.8,23.023809523809526
302,77.56,93.6,17.136752136752136
463,77.496,93.6,17.205128205128204
493,77.296,103.2,25.100775193798448
329,76.936,103.2,25.449612403100776
46,76.84,98.4,21.910569105691057
244,76.8,98.4,21.951219512195124
