instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_2,0.139575,0.026762,468500.0,0,468500.0,0.0,468500.0,0
2,App_2,0.139575,0.160687,455000.0,0,468500.0,0.0,468500.0,0
3,App_2,0.139575,0.189956,446500.0,0,468500.0,0.0,468500.0,0
4,App_1,0.139575,0.348451,308500.0,0,468500.0,0.0,308500.0,0
5,App_1,0.139575,0.345554,483500.0,3500.0,483500.0,3500.0,483500.0,3500.0
6,App_2,0.139575,0.16455,470000.0,0,483500.0,3500.0,470000.0,0
7,App_2,0.139575,0.165395,483500.0,0,483500.0,3500.0,483500.0,0
8,App_2,0.139575,0.179097,490000.0,0,490000.0,3500.0,490000.0,0
9,App_1,0.139575,0.3244,310500.0,0,490000.0,3500.0,483500.0,3500.0
10,App_1,0.139575,0.293133,310000.0,0,490000.0,3500.0,483500.0,3500.0
11,App_1,0.139575,0.307903,313000.0,0,490000.0,3500.0,483500.0,3500.0
12,App_1,0.139575,0.327711,312500.0,0,490000.0,3500.0,483500.0,3500.0
13,App_2,0.139575,0.165626,467000.0,0,490000.0,3500.0,490000.0,0
14,App_1,0.139575,0.310384,312000.0,0,490000.0,3500.0,483500.0,3500.0
15,App_1,0.139575,0.349117,309500.0,0,490000.0,3500.0,483500.0,3500.0
16,App_1,0.139575,0.342076,310500.0,0,490000.0,3500.0,483500.0,3500.0
17,App_1,0.139575,0.303913,310500.0,0,490000.0,3500.0,483500.0,3500.0
18,App_2,0.139575,0.187233,487000.0,0,490000.0,3500.0,490000.0,0
19,App_2,0.139575,0.164205,452000.0,0,490000.0,3500.0,490000.0,0
20,App_1,0.139575,0.329389,310500.0,0,490000.0,3500.0,483500.0,3500.0
21,App_2,0.139575,0.173464,482000.0,0,490000.0,3500.0,490000.0,0
22,App_1,0.139575,0.327047,310500.0,0,490000.0,3500.0,483500.0,3500.0
23,App_2,0.139575,0.167968,472000.0,0,490000.0,3500.0,490000.0,0
