interface,traffic_troughput,network_troughput,waste_troughput
215,8.329,8.346,0.20369039060627844
375,8.321,8.334,0.15598752099832014
380,8.277,8.292,0.1808972503617945
140,8.277,8.292,0.1808972503617945
106,8.245,8.265,0.24198427102238354
27,8.245,8.262,0.205761316872428
28,8.241,8.259,0.21794406102433708
318,8.234,8.247,0.15763307869528315
302,8.22,8.235,0.18214936247723132
346,8.208,8.223,0.18241517694272164
23,8.204,8.217,0.1582085919435317
354,8.203,8.22,0.20681265206812652
327,8.192,8.205,0.15843997562461914
20,8.184,8.196,0.14641288433382138
294,8.157,8.169,0.14689680499449137
209,8.145,8.157,0.14711290915777858
182,8.144,8.157,0.15937231825426015
382,8.097,8.109,0.14798372179060304
155,8.094,8.103,0.11106997408367271
127,8.089,8.097,0.09880202544152156
150,8.08,8.094,0.1729676303434643
9,8.062,8.076,0.1733531451213472
321,8.054,8.073,0.23535240926545276
64,8.049,8.064,0.18601190476190477
95,8.048,8.073,0.30967422271770095
298,8.043,8.058,0.18615040953090098
212,7.935,7.947,0.15100037750094375
280,7.933,7.944,0.13846928499496475
69,7.906,7.914,0.10108668182966894
336,7.906,7.917,0.13894151825186307
222,7.896,7.905,0.11385199240986717
316,7.887,7.896,0.11398176291793313
217,7.874,7.893,0.2407196249841632
85,7.862,7.875,0.16507936507936508
342,7.838,7.848,0.127420998980632
129,7.832,7.842,0.12751849018107625
259,7.82,7.836,0.20418580908626852
67,7.776,7.788,0.15408320493066255
358,7.774,7.782,0.10280133641737342
374,7.758,7.776,0.23148148148148148
108,7.693,7.701,0.1038826126477081
104,7.675,7.689,0.1820782936662765
386,7.581,7.59,0.11857707509881422
395,7.526,7.539,0.17243666268735908
58,7.433,7.446,0.17459038409884503
99,7.423,7.437,0.18824794944197928
53,7.419,7.428,0.12116316639741519
307,7.392,7.401,0.12160518848804215
296,7.342,7.35,0.10884353741496598
201,7.321,7.335,0.19086571233810498
249,7.317,7.323,0.0819336337566571
361,7.283,7.299,0.2192081107000959
301,7.282,7.296,0.19188596491228072
117,7.261,7.269,0.11005640390700235
142,7.244,7.251,0.09653840849537995
124,7.203,7.218,0.20781379883624274
179,7.191,7.206,0.20815986677768525
109,7.177,7.191,0.19468780419969406
35,7.15,7.164,0.1954215522054718
293,7.142,7.158,0.22352612461581448
228,7.114,7.128,0.19640852974186307
243,7.099,7.11,0.15471167369901548
240,7.096,7.116,0.2810567734682406
226,7.095,7.107,0.16884761502743773
224,7.085,7.095,0.14094432699083861
168,7.075,7.086,0.15523567598080723
268,7.07,7.08,0.14124293785310735
314,7.039,7.056,0.2409297052154195
288,7.039,7.047,0.11352348517099475
199,6.994,7.008,0.1997716894977169
26,6.992,6.999,0.10001428775539363
372,6.989,6.999,0.1428775539362766
162,6.984,6.993,0.1287001287001287
273,6.981,6.993,0.1716001716001716
98,6.941,6.954,0.18694276675294794
214,6.921,6.939,0.2594033722438392
279,6.909,6.918,0.13009540329575023
271,6.905,6.912,0.10127314814814815
331,6.896,6.912,0.23148148148148148
31,6.817,6.828,0.1611013473930873
91,6.809,6.822,0.19055995309293464
369,6.799,6.804,0.07348618459729571
13,6.757,6.765,0.11825572801182557
206,6.752,6.762,0.14788524105294293
299,6.751,6.759,0.11836070424619026
304,6.736,6.747,0.1630354231510301
146,6.723,6.729,0.08916629514043692
12,6.67,6.678,0.11979634621144056
63,6.663,6.675,0.1797752808988764
378,6.66,6.675,0.2247191011235955
287,6.602,6.615,0.1965230536659108
74,6.596,6.612,0.24198427102238354
258,6.556,6.57,0.213089802130898
173,6.548,6.564,0.2437538086532602
335,6.513,6.522,0.13799448022079117
211,6.5,6.516,0.24554941682013506
11,6.49,6.501,0.1692047377326565
368,6.474,6.492,0.27726432532347506
42,6.436,6.453,0.2634433596776693
389,6.432,6.441,0.13972985561248252
337,6.407,6.42,0.20249221183800623
334,6.394,6.402,0.12496094970321775
121,6.305,6.315,0.1583531274742676
81,6.285,6.303,0.28557829604950025
250,6.285,6.306,0.3330161750713606
397,6.275,6.291,0.2543315848036878
322,6.266,6.285,0.3023070803500398
183,6.219,6.231,0.19258545979778527
38,6.219,6.231,0.19258545979778527
154,6.199,6.216,0.2734877734877735
68,6.164,6.174,0.16196954972465177
77,6.143,6.156,0.2111760883690708
88,6.09,6.102,0.19665683382497542
262,6.063,6.075,0.19753086419753085
82,6.054,6.069,0.24715768660405338
36,6.032,6.045,0.21505376344086022
355,5.988,5.997,0.1500750375187594
41,5.979,5.988,0.15030060120240482
48,5.92,5.934,0.23592854735422986
86,5.886,5.901,0.2541942043721403
324,5.876,5.892,0.27155465037338766
130,5.862,5.874,0.20429009193054137
356,5.811,5.817,0.10314595152140278
319,5.723,5.733,0.1744287458573173
171,5.694,5.706,0.2103049421661409
161,5.65,5.652,0.035385704175513094
231,5.647,5.655,0.14146772767462423
49,5.532,5.544,0.21645021645021645
144,5.467,5.478,0.20080321285140562
190,5.463,5.475,0.2191780821917808
387,5.358,5.376,0.33482142857142855
290,5.315,5.334,0.35620547431571054
166,5.216,5.226,0.19135093761959435
145,5.177,5.193,0.308107067205854
219,5.132,5.148,0.3108003108003108
383,5.118,5.13,0.23391812865497075
167,5.111,5.121,0.19527436047646943
25,5.106,5.118,0.23446658851113716
62,5.003,5.016,0.259170653907496
152,5.002,5.016,0.27910685805422647
184,4.966,4.971,0.10058338362502514
237,4.936,4.95,0.2828282828282828
80,4.929,4.935,0.12158054711246201
213,4.928,4.938,0.2025111381125962
134,4.887,4.899,0.2449479485609308
90,4.837,4.845,0.1651186790505676
55,4.834,4.842,0.16522098306484923
203,4.78,4.788,0.1670843776106934
309,4.743,4.752,0.1893939393939394
264,4.721,4.725,0.08465608465608465
292,4.71,4.722,0.25412960609911056
89,4.694,4.71,0.33970276008492567
225,4.661,4.668,0.14995715509854327
59,4.603,4.608,0.10850694444444445
151,4.5,4.512,0.26595744680851063
229,4.432,4.437,0.1126887536623845
272,4.411,4.431,0.4513653802753329
187,4.304,4.314,0.23180343069077422
345,4.223,4.236,0.3068932955618508
343,4.111,4.128,0.4118217054263566
218,4.075,4.089,0.34238200048911716
76,3.877,3.885,0.2059202059202059
170,3.863,3.87,0.18087855297157623
276,3.849,3.858,0.2332814930015552
177,3.84,3.846,0.15600624024961
57,3.827,3.831,0.10441138084051162
379,3.759,3.768,0.23885350318471338
126,3.664,3.672,0.2178649237472767
138,3.311,3.318,0.2109704641350211
113,2.828,2.838,0.3523608174770965
396,2.724,2.733,0.32930845225027444
186,2.689,2.697,0.29662588060808304
133,2.575,2.58,0.1937984496124031
235,1.722,1.731,0.5199306759098787
37,1.696,1.698,0.11778563015312132
200,1.563,1.569,0.3824091778202677
