interface,traffic_troughput,network_troughput,waste_troughput
1,13536.64,13536.64,0.0
2,13536.64,13536.64,0.0
3,13536.64,13536.64,0.0
249,140.112,140.256,0.1026694045174538
295,138.304,138.456,0.10978216906454036
301,133.608,133.824,0.16140602582496413
128,128.376,128.568,0.14933731566175099
271,127.792,128.04,0.19368947203998751
395,125.696,125.88,0.14617095646647602
185,123.712,123.96,0.2000645369474024
44,118.4,118.632,0.19556274866815024
176,118.296,118.464,0.14181523500810372
253,118.08,118.248,0.14207428455449564
388,117.376,117.552,0.14972097454743433
153,116.32,116.52,0.17164435290078955
195,114.84,115.032,0.1669100771959107
396,112.16,112.32,0.14245014245014245
337,111.384,111.6,0.1935483870967742
24,109.464,109.656,0.17509301816590064
190,109.12,109.272,0.13910242331063769
95,107.672,107.856,0.17059783414923602
42,107.656,107.808,0.14099139210448206
130,107.048,107.136,0.08213859020310633
8,106.872,106.968,0.08974646623289208
154,106.72,106.92,0.18705574261129818
360,106.24,106.392,0.14286788480336868
236,105.856,105.96,0.09815024537561344
120,105.552,105.696,0.1362397820163488
319,105.16,105.264,0.09879920960632314
259,105.152,105.336,0.1746791220475431
398,104.616,104.784,0.1603298213467705
245,104.336,104.52,0.1760428626100268
45,104.32,104.448,0.12254901960784313
146,102.68,102.792,0.10895789555607441
399,102.504,102.648,0.1402852466682254
92,102.328,102.48,0.1483216237314598
170,100.92,101.088,0.16619183285849953
121,100.432,100.584,0.1511174739521196
276,100.408,100.56,0.1511535401750199
64,100.208,100.32,0.11164274322169059
205,100.208,100.344,0.13553376385234792
317,100.088,100.2,0.11177644710578842
306,99.96,100.128,0.16778523489932887
111,99.768,99.936,0.16810758885686838
136,99.608,99.792,0.18438351771685105
86,99.208,99.384,0.1770908798196893
113,98.272,98.424,0.15443387791595545
30,98.072,98.208,0.13848159009449332
40,97.32,97.416,0.09854644000985464
186,97.24,97.368,0.13146002793525594
60,96.72,96.888,0.1733960862026257
41,96.552,96.672,0.12413108242303873
59,96.52,96.648,0.13243936760201971
267,96.008,96.144,0.14145448493925777
210,95.256,95.4,0.1509433962264151
56,94.976,95.112,0.14298931785684246
175,94.896,95.04,0.15151515151515152
277,94.296,94.488,0.2032004064008128
376,93.848,94.032,0.19567806704100732
36,93.584,93.72,0.14511310285958173
118,93.224,93.336,0.11999657152652782
362,93.152,93.336,0.19713722465072425
230,92.792,92.952,0.17213185299939754
43,92.656,92.784,0.13795481979651664
139,92.616,92.76,0.15523932729624837
285,92.488,92.592,0.11232071885260066
231,92.296,92.496,0.21622556651098426
74,92.032,92.208,0.19087280930071143
11,91.768,91.92,0.16536118363794605
385,91.4,91.608,0.22705440572875732
34,91.096,91.248,0.16657899351218658
268,91.056,91.176,0.13161358252171623
141,90.976,91.08,0.11418533157663592
281,90.896,91.032,0.14939801388522717
265,90.768,90.912,0.1583949313621964
318,90.728,90.84,0.12329370321444298
208,89.712,89.832,0.1335826876836762
228,89.672,89.832,0.1781102502449016
167,89.128,89.256,0.14340772609124317
225,88.832,88.944,0.1259219284043893
137,87.92,88.032,0.1272264631043257
97,87.808,87.936,0.14556040756914118
321,87.776,87.936,0.1819505094614265
108,87.64,87.768,0.14583903017044936
334,87.496,87.624,0.1460786998995709
27,87.128,87.288,0.18330125561360094
289,86.64,86.712,0.08303349017437033
125,86.528,86.664,0.15692790547401458
35,86.448,86.568,0.1386193512614361
342,86.4,86.544,0.16638935108153077
184,86.4,86.544,0.16638935108153077
255,86.344,86.472,0.14802479415302064
402,86.344,86.496,0.1757306696263411
115,86.296,86.424,0.14810700731278348
375,86.224,86.376,0.1759748078169862
189,86.016,86.16,0.1671309192200557
133,86.0,86.112,0.1300631735414344
346,85.776,85.944,0.19547612398771294
242,85.48,85.68,0.2334267040149393
379,84.824,84.984,0.18827073331450625
179,84.752,84.888,0.16021110168692865
29,84.376,84.528,0.17982207079310997
67,84.32,84.432,0.13265112753458405
151,84.152,84.312,0.18977132555270898
366,83.84,83.976,0.16195103362865582
269,83.664,83.832,0.20040080160320642
39,83.48,83.592,0.1339841133122787
270,83.456,83.616,0.19135093761959435
212,83.44,83.592,0.1818355823523782
330,83.376,83.496,0.14371945961483185
251,83.064,83.184,0.14425851125216388
138,82.808,82.92,0.13506994693680657
258,82.464,82.512,0.058173356602675974
311,82.448,82.608,0.1936858415649816
84,82.288,82.416,0.15530964861192
287,81.808,81.912,0.12696552397695088
373,81.64,81.768,0.1565404559240779
361,81.608,81.72,0.13705335291238374
127,81.288,81.504,0.26501766784452296
174,81.224,81.384,0.1965988400668436
158,81.112,81.264,0.18704469383736957
172,80.992,81.072,0.09867771857114664
7,80.792,80.88,0.10880316518298715
296,80.632,80.784,0.18815607050901167
383,79.952,80.064,0.1398880895283773
354,79.944,80.064,0.1498800959232614
6,79.888,79.992,0.13001300130013002
55,79.552,79.68,0.1606425702811245
338,79.168,79.248,0.10094891984655764
57,79.112,79.224,0.14137130162576997
220,79.104,79.224,0.1514692517418964
386,78.416,78.552,0.17313372033811997
364,78.384,78.504,0.1528584530724549
403,78.376,78.528,0.19356153219233904
308,78.352,78.48,0.16309887869520898
381,77.952,78.072,0.1537042729787888
48,77.84,77.904,0.08215239268843705
183,77.84,77.976,0.17441263978660101
226,77.776,77.88,0.1335387776065742
191,77.384,77.472,0.11358942585708386
372,77.296,77.472,0.2271788517141677
291,76.936,77.064,0.1660957126544171
52,76.904,76.992,0.1142975893599335
197,76.88,77.088,0.26982150269821503
288,76.368,76.464,0.12554927809165098
314,76.256,76.368,0.14665828619316992
400,76.16,76.248,0.1154128632882174
71,76.088,76.248,0.20984156961494072
356,75.944,76.032,0.11574074074074074
358,75.92,76.032,0.1473063973063973
351,75.808,75.936,0.1685630004214075
221,75.776,75.888,0.14758591608686486
266,75.44,75.624,0.24330900243309003
299,75.336,75.48,0.1907790143084261
82,75.312,75.384,0.09551098376313276
32,75.256,75.408,0.2015701251856567
80,75.12,75.264,0.1913265306122449
213,75.0,75.096,0.1278363694471077
363,74.704,74.856,0.20305653521427808
241,74.632,74.736,0.13915649753800044
122,74.336,74.448,0.15044057597249086
19,74.24,74.328,0.1183941448713809
239,73.904,74.064,0.21602937999567942
140,73.496,73.632,0.18470230334637114
106,73.424,73.608,0.2499728290403217
333,73.408,73.488,0.10886131069018071
131,73.32,73.44,0.16339869281045752
292,73.272,73.392,0.16350555918901244
240,73.168,73.272,0.1419368926738727
286,72.872,73.008,0.18628095551172474
365,72.08,72.168,0.12193770092007537
181,72.072,72.192,0.16622340425531915
188,71.896,72.024,0.17771853826502276
187,71.84,71.976,0.1889518728465044
315,71.592,71.688,0.13391362571141613
58,71.48,71.544,0.08945544000894555
294,71.424,71.496,0.10070493454179255
124,71.2,71.352,0.21302836640879022
123,71.112,71.28,0.2356902356902357
178,70.864,71.016,0.2140362735158274
21,70.816,70.896,0.11284134506883323
49,70.68,70.848,0.23712737127371275
316,70.624,70.704,0.11314777098891152
391,70.04,70.224,0.26201868307131465
94,69.752,69.864,0.16031146226955229
166,69.648,69.792,0.2063273727647868
282,69.616,69.744,0.18352833218628126
313,69.608,69.696,0.12626262626262627
374,69.48,69.624,0.20682523267838676
77,69.384,69.552,0.24154589371980675
63,68.712,68.88,0.24390243902439024
70,68.632,68.784,0.22098162363340312
339,68.096,68.208,0.16420361247947454
