instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.047366,72.937549,3648.0,-0.0,3648.0,0,3648.0,-0.0
2,App_1,0.033551,65.284944,3648.0,-0.0,3648.0,0,3648.0,-0.0
3,App_2,0.030935999999999998,8.531351,3648.0,0.0,3648.0,0,3648.0,0.0
4,App_1,0.030466999999999998,38.043719,3456.0,-0.0,3648.0,0,3648.0,-0.0
5,App_1,0.030773,42.074528,3456.0,0.0,3648.0,0,3648.0,0.0
6,App_2,0.033875999999999996,13.068443,3456.0,0.0,3648.0,0,3648.0,0.0
7,App_2,0.034055999999999996,14.17946,3456.0,0.0,3648.0,0,3648.0,0.0
8,App_1,0.031111999999999997,50.514458,3456.0,0.0,3648.0,0,3648.0,0.0
9,App_1,0.032444,51.819482,3648.0,-0.0,3648.0,0,3648.0,-0.0
10,App_1,0.031264,51.941004,3648.0,-0.0,3648.0,0,3648.0,-0.0
