instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.048694999999999995,0.007472,2884.0,0,2884.0,0.0,2884.0,0
2,App_1,0.048694999999999995,0.153882,2884.0,0,2884.0,0.0,2884.0,0
3,App_2,0.048694999999999995,0.151821,2884.0,0,2884.0,0.0,2884.0,0
4,App_1,0.048694999999999995,0.165783,2500.0,0,2884.0,0.0,2884.0,0
5,App_1,0.048694999999999995,0.149422,2500.0,0,2884.0,0.0,2884.0,0
6,App_2,0.048694999999999995,0.159872,2500.0,0,2884.0,0.0,2884.0,0
7,App_2,0.048694999999999995,0.156977,2500.0,0,2884.0,0.0,2884.0,0
8,App_1,0.048694999999999995,0.157377,2500.0,0,2884.0,0.0,2884.0,0
9,App_1,0.048694999999999995,0.159201,3076.0,0,3076.0,0.0,3076.0,0
10,App_1,0.048694999999999995,0.163059,3076.0,0,3076.0,0.0,3076.0,0
