interface,traffic_troughput,network_troughput,waste_troughput
1,13677.128,13700.6,0.17132096404537028
2,13677.128,13700.6,0.17132096404537028
3,13677.128,13700.6,0.17132096404537028
121,143.272,144.36,0.7536713771127737
54,142.504,143.76,0.8736783528102393
281,139.2,140.28,0.7698887938408896
260,133.64,134.52,0.6541778174249182
162,131.888,132.72,0.6268836648583485
368,126.464,127.68,0.9523809523809523
113,121.568,122.28,0.5822701995420346
358,120.936,121.56,0.5133267522211253
219,119.552,120.24,0.5721889554224884
234,116.88,117.72,0.7135575942915392
73,115.976,116.64,0.5692729766803841
266,112.2,113.28,0.9533898305084746
203,111.512,112.44,0.8253290643898968
250,109.616,110.64,0.925524222704266
20,108.256,109.2,0.8644688644688645
88,108.104,108.96,0.7856093979441997
5,107.608,108.48,0.803834808259587
245,107.104,107.64,0.49795615013006317
161,106.992,108.12,1.0432852386237514
195,106.416,107.04,0.5829596412556054
327,106.096,107.16,0.9929078014184397
332,105.224,106.2,0.9190207156308852
122,104.352,105.0,0.6171428571428571
370,104.288,105.48,1.1300720515737581
152,104.144,105.0,0.8152380952380952
213,103.632,104.4,0.735632183908046
204,103.112,104.04,0.8919646289888504
354,101.808,102.72,0.8878504672897196
210,101.656,102.24,0.5712050078247262
13,100.904,101.76,0.8411949685534591
85,100.104,101.16,1.0438908659549229
386,99.536,100.44,0.9000398247710075
43,99.232,100.08,0.8473221422861711
75,98.992,99.48,0.49055086449537594
36,98.8,99.6,0.8032128514056225
77,98.624,99.6,0.9799196787148594
159,98.456,99.36,0.9098228663446055
246,98.12,98.76,0.6480356419603078
55,97.464,98.16,0.7090464547677262
41,97.416,98.28,0.8791208791208791
333,97.32,98.16,0.8557457212713936
272,97.0,97.8,0.8179959100204499
100,95.912,96.48,0.5887230514096186
340,94.696,95.64,0.9870347135089921
181,94.536,95.28,0.7808564231738035
357,94.48,95.4,0.9643605870020965
189,94.368,94.92,0.5815423514538559
399,94.344,95.52,1.2311557788944723
