instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.046307999999999995,16.087061,576.0,-0.0,576.0,0,576.0,-0.0
2,App_2,0.030209,3.581674,624.0,0.0,624.0,0,624.0,0.0
3,App_1,0.030208,25.567616,576.0,0.0,624.0,0,576.0,0.0
4,App_1,0.029984999999999998,18.190786,624.0,-0.0,624.0,0,624.0,-0.0
5,App_1,0.030261,19.134967,576.0,0.0,624.0,0,624.0,0.0
6,App_1,0.030094,24.048897,624.0,0.0,624.0,0,624.0,0.0
7,App_2,0.030074,3.4028869999999998,576.0,0.0,624.0,0,624.0,0.0
8,App_1,0.030513,17.218499,576.0,0.0,624.0,0,624.0,0.0
9,App_2,0.032681,4.151048,624.0,0.0,624.0,0,624.0,0.0
10,App_2,0.030438999999999997,3.6063,576.0,0.0,624.0,0,624.0,0.0
