instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_2,0.057311,0.7414609999999999,1536.0,0.0,1536.0,0,1536.0,0.0
2,App_1,0.030928999999999998,1.827448,1536.0,0.0,1536.0,0,1536.0,0.0
3,App_2,0.029675999999999998,0.43241999999999997,1536.0,0.0,1536.0,0,1536.0,0.0
4,App_1,0.029955,1.6440739999999998,1536.0,0.0,1536.0,0,1536.0,0.0
5,App_2,0.031993,0.450876,1536.0,0.0,1536.0,0,1536.0,0.0
6,App_2,0.030209,0.456694,1536.0,0.0,1536.0,0,1536.0,0.0
7,App_2,0.029925999999999998,0.45155399999999996,1536.0,0.0,1536.0,0,1536.0,0.0
8,App_2,0.029536999999999997,0.49374399999999996,1536.0,0.0,1536.0,0,1536.0,0.0
9,App_2,0.029411,0.367563,1536.0,0.0,1536.0,0,1536.0,0.0
10,App_1,0.030212,1.050061,1536.0,0.0,1536.0,0,1536.0,0.0
