instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App_1,0.057123999999999994,40.944077,432.0,0.0,432.0,0,432.0,0.0
2,App_1,0.031236,60.87161,456.0,0.0,456.0,0,456.0,0.0
3,App_2,0.030746,9.025216,456.0,0.0,456.0,0,456.0,0.0
4,App_1,0.029842999999999998,58.089775,456.0,0.0,456.0,0,456.0,0.0
5,App_2,0.033320999999999996,12.98648,456.0,0.0,456.0,0,456.0,0.0
6,App_1,0.031751999999999996,37.928539,432.0,0.0,456.0,0,456.0,0.0
7,App_2,0.032666,11.922006,432.0,0.0,456.0,0,456.0,0.0
8,App_1,0.030128,36.664538,432.0,0.0,456.0,0,456.0,0.0
9,App_2,0.030142,13.060058,432.0,0.0,456.0,0,456.0,0.0
10,App_2,0.030087,11.752801999999999,432.0,0.0,456.0,0,456.0,0.0
