instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App2,0.110304,0.156022,147.88320000000112,1.1059455573558807e-12,147.88320000000112,1.1059455573558807e-12,147.88320000000112,1.1059455573558807e-12
2,App2,0.110304,0.18059,613.656,0,613.656,1.1059455573558807e-12,613.656,1.1059455573558807e-12
3,App1,0.110304,0.276209,119.94480000000074,9.313225746154785e-13,613.656,1.1059455573558807e-12,119.94480000000074,9.313225746154785e-13
4,App2,0.110304,0.190774,4.0,0,613.656,1.1059455573558807e-12,613.656,1.1059455573558807e-12
5,App2,0.110304,0.241812,119.95359999999962,9.313225746154785e-13,613.656,1.1059455573558807e-12,613.656,1.1059455573558807e-12
6,App1,0.110304,0.156722,271.252,0,613.656,1.1059455573558807e-12,271.252,9.313225746154785e-13
7,App1,0.110304,0.242995,139.89840000000038,0.0008000000002793968,613.656,0.0008000000002793968,271.252,0.0008000000002793968
8,App1,0.110304,0.271167,147.96080000000075,7.566995918750763e-13,613.656,0.0008000000002793968,271.252,0.0008000000002793968
9,App2,0.110304,0.175513,613.6896,0,613.6896,0.0008000000002793968,613.6896,1.1059455573558807e-12
10,App2,0.110304,0.33723,171.80559999999963,0.0016000000005587935,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
11,App1,0.110304,0.198244,4.0,0,613.6896,0.0016000000005587935,271.252,0.0008000000002793968
12,App1,0.110304,0.163035,601.696,0,613.6896,0.0016000000005587935,601.696,0.0008000000002793968
13,App2,0.110304,0.263827,119.96,0,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
14,App2,0.110304,0.265597,119.96320000000112,1.1204974725842476e-12,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
15,App1,0.110304,0.186585,4.0,0,613.6896,0.0016000000005587935,601.696,0.0008000000002793968
16,App1,0.110304,0.210139,4.0,0,613.6896,0.0016000000005587935,601.696,0.0008000000002793968
17,App1,0.110304,0.230885,124.02720000000112,1.1204974725842476e-12,613.6896,0.0016000000005587935,601.696,0.0008000000002793968
18,App2,0.110304,0.157951,4.0,0,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
19,App1,0.110304,0.271727,119.96640000000038,3.7834979593753813e-13,613.6896,0.0016000000005587935,601.696,0.0008000000002793968
20,App2,0.110304,0.157198,4.0,0,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
21,App2,0.110304,0.169153,442.50480000000005,0,613.6896,0.0016000000005587935,613.6896,0.0016000000005587935
