instance,app,pre_processing,solving_time,delay,jitter,cumulative_max_delay,cumulative_max_jitter,cumulative_max_delay_app,cumulative_max_jitter_app
1,App2,0.11255799999999999,0.09944,140.0,0,140.0,0.0,140.0,0
2,App2,0.11255799999999999,0.167625,604.0,0,604.0,0.0,604.0,0
3,App1,0.11255799999999999,0.225663,116.0,0,604.0,0.0,116.0,0
4,App2,0.11255799999999999,0.183564,4.0,0,604.0,0.0,604.0,0
5,App2,0.11255799999999999,0.203567,116.00320000000112,1.1204974725842476e-12,604.0,1.1204974725842476e-12,604.0,1.1204974725842476e-12
6,App1,0.11255799999999999,0.156468,268.0336,0,604.0,1.1204974725842476e-12,268.0336,0
7,App1,0.11255799999999999,0.243874,132.0,0,604.0,1.1204974725842476e-12,268.0336,0
8,App1,0.11255799999999999,0.213491,140.07759999999962,9.313225746154785e-13,604.0,1.1204974725842476e-12,268.0336,9.313225746154785e-13
9,App2,0.11255799999999999,0.159523,604.0336000000001,0,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
10,App2,0.11255799999999999,0.254921,160.0,0,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
11,App1,0.11255799999999999,0.19274,4.0,0,604.0336000000001,1.1204974725842476e-12,268.0336,9.313225746154785e-13
12,App1,0.11255799999999999,0.16343,592.0,0,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
13,App2,0.11255799999999999,0.225847,116.00959999999962,9.313225746154785e-13,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
14,App2,0.11255799999999999,0.228072,116.01280000000075,9.313225746154785e-13,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
15,App1,0.11255799999999999,0.184973,4.0,0,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
16,App1,0.11255799999999999,0.199872,4.0,0,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
17,App1,0.11255799999999999,0.192647,120.08559999999963,9.313225746154785e-13,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
18,App2,0.11255799999999999,0.1519,4.0,0,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
19,App1,0.11255799999999999,0.222974,116.016,0,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
20,App2,0.11255799999999999,0.152653,4.0,0,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
21,App2,0.11255799999999999,0.161991,436.0672,0,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
22,App2,0.11255799999999999,0.23286,116.01920000000112,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12,604.0336000000001,1.1204974725842476e-12
23,App1,0.11255799999999999,0.250297,176.0,0,604.0336000000001,1.1204974725842476e-12,592.0,9.313225746154785e-13
24,App2,0.11255799999999999,0.162931,604.0672,0,604.0672,1.1204974725842476e-12,604.0672,1.1204974725842476e-12
25,App1,0.11255799999999999,0.155823,268.168,0,604.0672,1.1204974725842476e-12,592.0,9.313225746154785e-13
26,App2,0.11255799999999999,0.165919,784.0,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
27,App1,0.11255799999999999,0.202748,140.0,0,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
28,App1,0.11255799999999999,0.162232,428.03280000000007,0,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
29,App2,0.11255799999999999,0.250621,160.004,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
30,App2,0.11255799999999999,0.163254,436.1344,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
31,App2,0.11255799999999999,0.161651,288.0,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
32,App1,0.11255799999999999,0.24527,140.08959999999962,9.313225746154785e-13,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
33,App1,0.11255799999999999,0.25216,120.09759999999963,9.313225746154785e-13,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
34,App1,0.11255799999999999,0.226212,140.09359999999964,9.313225746154785e-13,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
35,App1,0.11255799999999999,0.196699,4.0,0,784.0,1.1204974725842476e-12,592.0,9.313225746154785e-13
36,App2,0.11255799999999999,0.203286,4.0,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
37,App1,0.11255799999999999,0.171182,592.0328000000001,0,784.0,1.1204974725842476e-12,592.0328000000001,9.313225746154785e-13
38,App2,0.11255799999999999,0.236743,140.09759999999963,9.313225746154785e-13,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
39,App2,0.11255799999999999,0.160549,4.0,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
40,App2,0.11255799999999999,0.164019,592.0656000000001,0,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
41,App2,0.11255799999999999,0.259173,132.00320000000113,1.1059455573558807e-12,784.0,1.1204974725842476e-12,784.0,1.1204974725842476e-12
42,App1,0.11255799999999999,0.214782,4.0,0,784.0,1.1204974725842476e-12,592.0328000000001,9.313225746154785e-13
43,App1,0.11255799999999999,0.16408,436.168,0,784.0,1.1204974725842476e-12,592.0328000000001,9.313225746154785e-13
44,App1,0.11255799999999999,0.158384,24.0,0,784.0,1.1204974725842476e-12,592.0328000000001,9.313225746154785e-13
45,App1,0.11255799999999999,0.209127,24.0,0,784.0,1.1204974725842476e-12,592.0328000000001,9.313225746154785e-13
